partinamn;fylkesnr;kommunenr;partitype;valar;stemmer;relativdel;mandat;utbetalingsar;grunnstonad;stemmestotte;totalt
Drangedal Høgre;8;817;Kommune;2011;248;11,8;2;2012;1278,00;2906,56;4184,56
Drangedal Senterparti;8;817;Kommune;2011;249;11,9;2;2012;1278,00;2918,28;4196,28
Drangedal Sv;8;817;Kommune;2011;87;4,2;1;2012;1278,00;1019,64;2297,64
DRANGEDAL VENSTRE;8;817;Kommune;2011;194;9,3;2;2012;1278,00;2273,68;3551,68
Nome  Arbeiderparti;8;819;Kommune;2011;1350;41;12;2012;1278,00;15822,00;17100,00
Nome Fremskrittsparti;8;819;Kommune;2011;392;11,9;3;2012;1278,00;4594,24;5872,24
Nome Høyre;8;819;Kommune;2011;485;14,7;4;2012;1278,00;5684,20;6962,20
Nome KrF;8;819;Kommune;2011;177;5,4;2;2012;1278,00;2074,44;3352,44
Nome Senterparti;8;819;Kommune;2011;670;20,4;6;2012;1278,00;7852,40;9130,40
Nome Sv;8;819;Kommune;2011;101;3,1;1;2012;1278,00;1183,72;2461,72
NOME VENSTRE;8;819;Kommune;2011;116;3,5;1;2012;1278,00;1359,52;2637,52
Bø  Arbeidarparti;8;821;Kommune;2011;530;19,2;5;2012;1278,00;6211,60;7489,60
Bø Framstegsparti;8;821;Kommune;2011;224;8,1;2;2012;1278,00;2625,28;3903,28
Bø Høgre;8;821;Kommune;2011;329;11,9;3;2012;1278,00;3855,88;5133,88
Bø KrF;8;821;Kommune;2011;269;9,7;2;2012;1278,00;3152,68;4430,68
Bø Senterparti;8;821;Kommune;2011;222;8;2;2012;1278,00;2601,84;3879,84
Bø Sv;8;821;Kommune;2011;168;6,1;2;2012;1278,00;1968,96;3246,96
BØ VENSTRE;8;821;Kommune;2011;1023;37;9;2012;1278,00;11989,56;13267,56
Sauherad  Arbeidarparti;8;822;Kommune;2011;598;29,1;8;2012;1278,00;7008,56;8286,56
Sauherad Framstegsparti;8;822;Kommune;2011;206;10;3;2012;1278,00;2414,32;3692,32
Sauherad Høgre;8;822;Kommune;2011;287;14;4;2012;1278,00;3363,64;4641,64
Sauherad KrF;8;822;Kommune;2011;445;21,7;6;2012;1278,00;5215,40;6493,40
Sauherad Senterparti;8;822;Kommune;2011;320;15,6;5;2012;1278,00;3750,40;5028,40
Sauherad Sv;8;822;Kommune;2011;95;4,6;1;2012;1278,00;1113,40;2391,40
SAUHERAD VENSTRE;8;822;Kommune;2011;104;5,1;2;2012;1278,00;1218,88;2496,88
Tinn  Arbeidarparti;8;826;Kommune;2011;1151;38,3;11;2012;1278,00;13489,72;14767,72
Tinn Framstegsparti;8;826;Kommune;2011;252;8,4;2;2012;1278,00;2953,44;4231,44
Tinn Høgre;8;826;Kommune;2011;824;27,4;8;2012;1278,00;9657,28;10935,28
Tinn KrF;8;826;Kommune;2011;80;2,7;1;2012;1278,00;937,60;2215,60
Tinn Senterparti;8;826;Kommune;2011;320;10,7;3;2012;1278,00;3750,40;5028,40
Tinn Sv;8;826;Kommune;2011;199;6,6;2;2012;1278,00;2332,28;3610,28
Venstre;8;826;Kommune;2011;178;5,9;2;2012;1278,00;2086,16;3364,16
Hjartdal  Arbeidarparti;8;827;Kommune;2011;601;66,2;11;2012;1278,00;7043,72;8321,72
Hjartdal KrF;8;827;Kommune;2011;130;14,3;2;2012;1278,00;1523,60;2801,60
Hjartdal Senterparti;8;827;Kommune;2011;177;19,5;4;2012;1278,00;2074,44;3352,44
Seljord  Arbeidarparti;8;828;Kommune;2011;304;20,7;4;2012;1278,00;3562,88;4840,88
Seljord Framstegsparti;8;828;Kommune;2011;128;8,7;2;2012;1278,00;1500,16;2778,16
Seljord Høgre;8;828;Kommune;2011;562;38,3;8;2012;1278,00;6586,64;7864,64
Seljord KrF;8;828;Kommune;2011;176;12;3;2012;1278,00;2062,72;3340,72
Seljord Senterparti;8;828;Kommune;2011;145;9,9;2;2012;1278,00;1699,40;2977,40
Kviteseid  Arbeidarparti;8;829;Kommune;2011;413;34,3;7;2012;1278,00;4840,36;6118,36
Kviteseid Høgre;8;829;Kommune;2011;159;13,2;3;2012;1278,00;1863,48;3141,48
Kviteseid KrF;8;829;Kommune;2011;147;12,2;2;2012;1278,00;1722,84;3000,84
Kviteseid Senterparti;8;829;Kommune;2011;396;32,9;7;2012;1278,00;4641,12;5919,12
KVITESEID VENSTRE;8;829;Kommune;2011;90;7,5;2;2012;1278,00;1054,80;2332,80
Nissedal  Arbeidarparti;8;830;Kommune;2011;263;30,5;5;2012;1278,00;3082,36;4360,36
Nissedal Framstegsparti;8;830;Kommune;2011;95;11;2;2012;1278,00;1113,40;2391,40
Nissedal Høgre;8;830;Kommune;2011;86;10;2;2012;1278,00;1007,92;2285,92
Nissedal KrF;8;830;Kommune;2011;175;20,3;3;2012;1278,00;2051,00;3329,00
Nissedal Senterparti;8;830;Kommune;2011;243;28,2;5;2012;1278,00;2847,96;4125,96
Fyresdal  Arbeidarparti;8;831;Kommune;2011;418;57,9;7;2012;1278,00;4898,96;6176,96
Fyresdal Senterparti;8;831;Kommune;2011;170;23,5;3;2012;1278,00;1992,40;3270,40
Tokke  Arbeidarparti;8;833;Kommune;2011;602;45,7;10;2012;1278,00;7055,44;8333,44
Tokke Framstegsparti;8;833;Kommune;2011;56;4,3;1;2012;1278,00;656,32;1934,32
Tokke Høgre;8;833;Kommune;2011;185;14,1;3;2012;1278,00;2168,20;3446,20
Tokke KrF;8;833;Kommune;2011;68;5,2;1;2012;1278,00;796,96;2074,96
Tokke Senterparti;8;833;Kommune;2011;405;30,8;6;2012;1278,00;4746,60;6024,60
Vinje  Arbeidarparti;8;834;Kommune;2011;465;25,3;7;2012;1278,00;5449,80;6727,80
Vinje Framstegsparti;8;834;Kommune;2011;149;8,1;2;2012;1278,00;1746,28;3024,28
Vinje Høgre;8;834;Kommune;2011;231;12,5;3;2012;1278,00;2707,32;3985,32
Vinje KrF;8;834;Kommune;2011;99;5,4;1;2012;1278,00;1160,28;2438,28
Vinje Senterparti;8;834;Kommune;2011;388;21,1;5;2012;1278,00;4547,36;5825,36
Vinje Sv;8;834;Kommune;2011;445;24,2;6;2012;1278,00;5215,40;6493,40
VINJE VENSTRE;8;834;Kommune;2011;64;3,5;1;2012;1278,00;750,08;2028,08
Aust-Agder Arbeiderparti;9;900;Fylke;2011;13071;26,8;10;2012;46570,00;355531,20;402101,20
Aust-Agder AUF;9;900;FylkesUngdom;2011;0;0;0;2012;0,00;112279,89;112279,89
Demokratene;9;900;Fylke;2011;145;0,3;0;2012;0,00;3944,00;3944,00
Aust-Agder Fremskrittsparti;9;900;Fylke;2011;6672;13,7;5;2012;46570,00;181478,40;228048,40
Aust-Agder Fremskrittpartis Ungdom;9;900;FylkesUngdom;2011;0;0;0;2012;0,00;57312,48;57312,48
Aust-Agder Høyre;9;900;Fylke;2011;12818;26,3;10;2012;46570,00;348649,60;395219,60
Aust-Agder Unge Høyre;9;900;FylkesUngdom;2011;0;0;0;2012;0,00;110106,62;110106,62
Aust-Agder Kristelig Folkeparti;9;900;Fylke;2011;5859;12;4;2012;46570,00;159364,80;205934,80
Aust-Agder Kristelig Folkepartis Ungdom;9;900;FylkesUngdom;2011;0;0;0;2012;0,00;50328,81;50328,81
Miljøpartiet De Grønne;9;900;Fylke;2011;329;0,7;0;2012;0,00;8948,80;8948,80
Pensjonistpartiet Aust-Agder;9;900;Fylke;2011;1147;2,4;1;2012;46570,00;31198,40;77768,40
Aust-Agder Rød Ungdom;9;900;FylkesUngdom;2011;0;0;0;2012;0,00;5033,74;5033,74
Aust-Agder Senterparti;9;900;Fylke;2011;3011;6,2;2;2012;46570,00;81899,20;128469,20
Aust-Agder Senterungdom;9;900;FylkesUngdom;2011;0;0;0;2012;0,00;25864,49;25864,49
Aust-Agder Sv;9;900;Fylke;2011;1926;4;1;2012;46570,00;52387,20;98957,20
Aust-Agder SU;9;900;FylkesUngdom;2011;0;0;0;2012;0,00;16544,34;16544,34
AUST-AGDER VENSTRE;9;900;Fylke;2011;3075;6,3;2;2012;46570,00;83640,00;130210,00
AUST-AGDER UNGE VENSTRE;9;900;FylkesUngdom;2011;0;0;0;2012;0,00;26414,25;26414,25
Risør  Arbeiderparti;9;901;Kommune;2011;1326;37,3;11;2012;1278,00;15540,72;16818,72
Risør Fremskrittsparti;9;901;Kommune;2011;257;7,2;2;2012;1278,00;3012,04;4290,04
Risør Høyre;9;901;Kommune;2011;681;19,1;5;2012;1278,00;7981,32;9259,32
Risør KrF;9;901;Kommune;2011;243;6,8;2;2012;1278,00;2847,96;4125,96
Rødt Risør;9;901;Kommune;2011;439;12,3;4;2012;1278,00;5145,08;6423,08
Risør Senterparti;9;901;Kommune;2011;92;2,6;1;2012;1278,00;1078,24;2356,24
RISØR VENSTRE;9;901;Kommune;2011;477;13,4;4;2012;1278,00;5590,44;6868,44
Grimstad  Arbeiderparti;9;904;Kommune;2011;2480;24,8;9;2012;1278,00;29065,60;30343,60
Grimstad Fremskrittsparti;9;904;Kommune;2011;1838;18,4;6;2012;1278,00;21541,36;22819,36
Grimstad Høyre;9;904;Kommune;2011;1376;13,8;5;2012;1278,00;16126,72;17404,72
Grimstad KrF;9;904;Kommune;2011;1418;14,2;5;2012;1278,00;16618,96;17896,96
Grimstad Senterparti;9;904;Kommune;2011;442;4,4;2;2012;1278,00;5180,24;6458,24
Grimstad Sv;9;904;Kommune;2011;287;2,9;1;2012;1278,00;3363,64;4641,64
GRIMSTAD VENSTRE;9;904;Kommune;2011;1999;20;7;2012;1278,00;23428,28;24706,28
Arendal  Arbeiderparti;9;906;Kommune;2011;4687;23,6;9;2012;1278,00;54931,64;56209,64
Arendal Fremskrittsparti;9;906;Kommune;2011;2948;14,8;6;2012;1278,00;34550,56;35828,56
Arendal Høyre;9;906;Kommune;2011;6192;31,1;12;2012;1278,00;72570,24;73848,24
Arendal KrF;9;906;Kommune;2011;1498;7,5;3;2012;1278,00;17556,56;18834,56
Arendal Pensjonistparti;9;906;Kommune;2011;1169;5,9;2;2012;1278,00;13700,68;14978,68
Arendal Senterparti;9;906;Kommune;2011;598;3;1;2012;1278,00;7008,56;8286,56
Arendal Sv;9;906;Kommune;2011;1303;6,6;3;2012;1278,00;15271,16;16549,16
ARENDAL VENSTRE;9;906;Kommune;2011;1360;6,8;3;2012;1278,00;15939,20;17217,20
Gjerstad  Arbeidarparti;9;911;Kommune;2011;393;30,1;6;2012;1278,00;4605,96;5883,96
Gjerstad Framstegsparti;9;911;Kommune;2011;103;7,9;2;2012;1278,00;1207,16;2485,16
Gjerstad Høgre;9;911;Kommune;2011;371;28,4;6;2012;1278,00;4348,12;5626,12
Gjerstad KrF;9;911;Kommune;2011;73;5,6;1;2012;1278,00;855,56;2133,56
Gjerstad Senterparti;9;911;Kommune;2011;305;23,3;5;2012;1278,00;3574,60;4852,60
GJERSTAD VENSTRE;9;911;Kommune;2011;62;4,7;1;2012;1278,00;726,64;2004,64
Vegårshei  Arbeiderparti;9;912;Kommune;2011;331;28,9;6;2012;1278,00;3879,32;5157,32
Vegårshei Fremskrittsparti;9;912;Kommune;2011;76;6,6;1;2012;1278,00;890,72;2168,72
Vegårshei Høyre;9;912;Kommune;2011;262;22,9;5;2012;1278,00;3070,64;4348,64
Vegårshei KrF;9;912;Kommune;2011;241;21,1;5;2012;1278,00;2824,52;4102,52
Vegårshei Senterparti;9;912;Kommune;2011;200;17,5;4;2012;1278,00;2344,00;3622,00
Tvedestrand  Arb.parti;9;914;Kommune;2011;748;24,6;6;2012;1278,00;8766,56;10044,56
Tvedestrand Fremskrittsparti;9;914;Kommune;2011;145;4,8;1;2012;1278,00;1699,40;2977,40
Tvedestrand Høyre;9;914;Kommune;2011;468;15,4;4;2012;1278,00;5484,96;6762,96
Tvedestrand KrF;9;914;Kommune;2011;277;9,1;2;2012;1278,00;3246,44;4524,44
Tvedestrand Senterparti;9;914;Kommune;2011;322;10,6;3;2012;1278,00;3773,84;5051,84
TVEDESTRAND VENSTRE;9;914;Kommune;2011;160;5,3;1;2012;1278,00;1875,20;3153,20
Froland  Arbeiderparti;9;919;Kommune;2011;457;19,2;4;2012;1278,00;5356,04;6634,04
Froland Fremskrittsparti;9;919;Kommune;2011;339;14,2;3;2012;1278,00;3973,08;5251,08
Froland Høyre;9;919;Kommune;2011;205;8,6;2;2012;1278,00;2402,60;3680,60
Froland KrF;9;919;Kommune;2011;575;24,1;4;2012;1278,00;6739,00;8017,00
Froland Senterparti;9;919;Kommune;2011;731;30,6;6;2012;1278,00;8567,32;9845,32
Lillesand  Arbeiderparti;9;926;Kommune;2011;817;16,6;5;2012;1278,00;9575,24;10853,24
Lillesand Fremskrittsparti;9;926;Kommune;2011;369;7,5;2;2012;1278,00;4324,68;5602,68
Lillesand Høyre;9;926;Kommune;2011;2342;47,6;13;2012;1278,00;27448,24;28726,24
Lillesand KrF;9;926;Kommune;2011;439;8,9;2;2012;1278,00;5145,08;6423,08
Lillesand Pensjonistparti;9;926;Kommune;2011;175;3,6;1;2012;1278,00;2051,00;3329,00
Lillesand Senterparti;9;926;Kommune;2011;135;2,7;1;2012;1278,00;1582,20;2860,20
Lillesand Sv;9;926;Kommune;2011;194;3,9;1;2012;1278,00;2273,68;3551,68
LILLESAND VENSTRE;9;926;Kommune;2011;388;7,9;2;2012;1278,00;4547,36;5825,36
Birkenes  Arbeiderparti;9;928;Kommune;2011;388;17,6;4;2012;1278,00;4547,36;5825,36
Birkenes Fremskrittsparti;9;928;Kommune;2011;194;8,8;2;2012;1278,00;2273,68;3551,68
Birkenes Høyre;9;928;Kommune;2011;853;38,6;8;2012;1278,00;9997,16;11275,16
Birkenes KrF;9;928;Kommune;2011;418;18,9;4;2012;1278,00;4898,96;6176,96
Birkenes Senterparti;9;928;Kommune;2011;229;10,4;2;2012;1278,00;2683,88;3961,88
Birkenes Sv;9;928;Kommune;2011;70;3,2;1;2012;1278,00;820,40;2098,40
BIRKENES VENSTRE;9;928;Kommune;2011;55;2,5;0;2012;0,00;644,60;644,60
Åmli  Arbeidarparti;9;929;Kommune;2011;329;33;6;2012;1278,00;3855,88;5133,88
Åmli Framstegsparti;9;929;Kommune;2011;87;8,7;1;2012;1278,00;1019,64;2297,64
Åmli Høgre;9;929;Kommune;2011;186;18,7;3;2012;1278,00;2179,92;3457,92
Åmli KrF;9;929;Kommune;2011;149;14,9;3;2012;1278,00;1746,28;3024,28
Åmli Senterparti;9;929;Kommune;2011;246;24,7;4;2012;1278,00;2883,12;4161,12
Iveland  Arbeiderparti;9;935;Kommune;2011;110;16,1;3;2012;1278,00;1289,20;2567,20
Iveland Fremskrittsparti;9;935;Kommune;2011;64;9,3;2;2012;1278,00;750,08;2028,08
Iveland Høyre;9;935;Kommune;2011;86;12,6;2;2012;1278,00;1007,92;2285,92
Iveland KrF;9;935;Kommune;2011;113;16,5;3;2012;1278,00;1324,36;2602,36
Iveland Senterparti;9;935;Kommune;2011;230;33,6;5;2012;1278,00;2695,60;3973,60
IVELAND VENSTRE;9;935;Kommune;2011;82;12;2;2012;1278,00;961,04;2239,04
Evje/Hornes  Arb.Parti.;9;937;Kommune;2011;445;27,1;6;2012;1278,00;5215,40;6493,40
Evje og Hornnes Framstegsparti;9;937;Kommune;2011;101;6,1;1;2012;1278,00;1183,72;2461,72
Evje og Hornnes Høgre;9;937;Kommune;2011;282;17,2;4;2012;1278,00;3305,04;4583,04
Evje og Hornnes KrF;9;937;Kommune;2011;554;33,7;7;2012;1278,00;6492,88;7770,88
Evje og Hornnes Senterparti;9;937;Kommune;2011;148;9;2;2012;1278,00;1734,56;3012,56
Bygland  Arbeidarparti;9;938;Kommune;2011;138;20;3;2012;1278,00;1617,36;2895,36
Fellesliste for Høgre og Venstre;9;938;Kommune;2011;117;16,9;3;2012;1278,00;1371,24;2649,24
Bygland Senterparti;9;938;Kommune;2011;254;36,8;5;2012;1278,00;2976,88;4254,88
Valle  Arbeidarparti;9;940;Kommune;2011;196;27,3;4;2012;1278,00;2297,12;3575,12
Valle Høgre;9;940;Kommune;2011;158;22;3;2012;1278,00;1851,76;3129,76
Valle KrF;9;940;Kommune;2011;37;5,2;1;2012;1278,00;433,64;1711,64
Valle Senterparti;9;940;Kommune;2011;288;40,1;6;2012;1278,00;3375,36;4653,36
Bykle  Arbeidarparti;9;941;Kommune;2011;200;39,4;5;2012;1278,00;2344,00;3622,00
Bykle Framstegsparti;9;941;Kommune;2011;35;6,9;1;2012;1278,00;410,20;1688,20
Bykle Høgre;9;941;Kommune;2011;154;30,4;4;2012;1278,00;1804,88;3082,88
Bykle Senterparti;9;941;Kommune;2011;70;13,8;2;2012;1278,00;820,40;2098,40
BYKLE VENSTRE;9;941;Kommune;2011;48;9,5;1;2012;1278,00;562,56;1840,56
Vest-Agder Arbeiderparti;10;1000;Fylke;2011;17740;23,5;8;2012;46570,00;482528,00;529098,00
Vest-Agder AUF;10;1000;FylkesUngdom;2011;0;0;0;2012;0,00;152386,60;152386,60
Demokratene i Vest-Agder;10;1000;Fylke;2011;1556;2,1;1;2012;46570,00;42323,20;88893,20
Vest-Agder Fremskrittsparti;10;1000;Fylke;2011;10739;14,2;5;2012;46570,00;292100,80;338670,80
Vest-Agder Fremskrittpartis Ungdom;10;1000;FylkesUngdom;2011;0;0;0;2012;0,00;92248,01;92248,01
Vest-Agder Høyre;10;1000;Fylke;2011;18594;24,6;9;2012;46570,00;505756,80;552326,80
Vest-Agder Unge Høyre;10;1000;FylkesUngdom;2011;0;0;0;2012;0,00;159722,46;159722,46
Vest-Agder Kristelig Folkeparti;10;1000;Fylke;2011;14262;18,9;7;2012;46570,00;387926,40;434496,40
Vest-Agder Kristelig Folkepartis Ungdom;10;1000;FylkesUngdom;2011;0;0;0;2012;0,00;122510,58;122510,58
Kystpartiet i Vest-Agder;10;1000;Fylke;2011;114;0,2;0;2012;0,00;3100,80;3100,80
Miljøpartiet De Grønne i Vest-Agder;10;1000;Fylke;2011;1226;1,6;0;2012;0,00;33347,20;33347,20
Norges Kommunistiske Parti;10;1000;Fylke;2011;107;0;0;2012;0,00;2910,40;2910,40
Pensjonistpartiet Vest-Agder fylke;10;1000;Fylke;2011;1520;2;0;2012;0,00;41344,00;41344,00
Rødt i Vest-Agder;10;1000;Fylke;2011;658;0,9;0;2012;0,00;17897,60;17897,60
Vest-Agder Rød Ungdom;10;1000;FylkesUngdom;2011;0;0;0;2012;0,00;5652,22;5652,22
Vest-Agder Senterparti;10;1000;Fylke;2011;3514;4,6;2;2012;46570,00;95580,80;142150,80
Vest-Agder Senterungdom;10;1000;FylkesUngdom;2011;0;0;0;2012;0,00;30185,26;30185,26
Vest-Agder Sv;10;1000;Fylke;2011;2109;2,8;1;2012;46570,00;57364,80;103934,80
Vest-Agder SU;10;1000;FylkesUngdom;2011;0;0;0;2012;0,00;18116,31;18116,31
VEST-AGDER VENSTRE;10;1000;Fylke;2011;3438;4,5;2;2012;46570,00;93513,60;140083,60
VEST-AGDER UNGE VENSTRE;10;1000;FylkesUngdom;2011;0;0;0;2012;0,00;29532,42;29532,42
Kristiansand Arb.Parti;10;1001;Kommune;2011;10184;26,4;14;2012;1278,00;119356,48;120634,48
Demokratene Kristiansand;10;1001;Kommune;2011;1477;3,8;2;2012;1278,00;17310,44;18588,44
Kristiansand Fremskrittsparti;10;1001;Kommune;2011;4369;11,3;6;2012;1278,00;51204,68;52482,68
Kristiansand Høyre;10;1001;Kommune;2011;10220;26,5;14;2012;1278,00;119778,40;121056,40
Kristiansand KrF;10;1001;Kommune;2011;6378;16,5;9;2012;1278,00;74750,16;76028,16
Miljøpartiet De Grønne;10;1001;Kommune;2011;817;2,1;1;2012;1278,00;9575,24;10853,24
Kristiansand Pensjonistparti;10;1001;Kommune;2011;1293;3,3;2;2012;1278,00;15153,96;16431,96
Kristiansand Rødt;10;1001;Kommune;2011;618;1,6;1;2012;1278,00;7242,96;8520,96
Kristiansand Senterparti;10;1001;Kommune;2011;281;0,7;0;2012;0,00;3293,32;3293,32
Kristiansand Sv;10;1001;Kommune;2011;1082;2,8;1;2012;1278,00;12681,04;13959,04
KRISTIANSAND VENSTRE;10;1001;Kommune;2011;1883;4,9;3;2012;1278,00;22068,76;23346,76
Mandal  Arbeiderparti;10;1002;Kommune;2011;1849;25,2;9;2012;1278,00;21670,28;22948,28
Mandal Fremskrittsparti;10;1002;Kommune;2011;2074;28,3;10;2012;1278,00;24307,28;25585,28
Mandal Høyre;10;1002;Kommune;2011;1283;17,5;6;2012;1278,00;15036,76;16314,76
Mandal KrF;10;1002;Kommune;2011;1136;15,5;5;2012;1278,00;13313,92;14591,92
Miljøpartiet De Grønne Mandal;10;1002;Kommune;2011;154;2,1;1;2012;1278,00;1804,88;3082,88
Mandal Senterparti;10;1002;Kommune;2011;171;2,3;1;2012;1278,00;2004,12;3282,12
Mandal Sv;10;1002;Kommune;2011;218;3;1;2012;1278,00;2554,96;3832,96
MANDAL VENSTRE;10;1002;Kommune;2011;414;5,7;2;2012;1278,00;4852,08;6130,08
Farsund  Arbeiderparti;10;1003;Kommune;2011;667;14,2;4;2012;1278,00;7817,24;9095,24
Farsund Fremskrittsparti;10;1003;Kommune;2011;1670;35,5;10;2012;1278,00;19572,40;20850,40
Farsund Høyre;10;1003;Kommune;2011;1064;22,6;6;2012;1278,00;12470,08;13748,08
Farsund KrF;10;1003;Kommune;2011;571;12,1;4;2012;1278,00;6692,12;7970,12
Farsund Pensjonistparti;10;1003;Kommune;2011;136;2,9;1;2012;1278,00;1593,92;2871,92
Farsund Senterparti;10;1003;Kommune;2011;163;3,5;1;2012;1278,00;1910,36;3188,36
Farsund Sv;10;1003;Kommune;2011;194;4,1;1;2012;1278,00;2273,68;3551,68
FARSUND VENSTRE;10;1003;Kommune;2011;244;5,2;2;2012;1278,00;2859,68;4137,68
Flekkefjord Arb.parti;10;1004;Kommune;2011;690;15,7;6;2012;1278,00;8086,80;9364,80
Flekkefjord Fremskrittsparti;10;1004;Kommune;2011;648;14,7;5;2012;1278,00;7594,56;8872,56
Flekkefjord Høyre;10;1004;Kommune;2011;1182;26,9;9;2012;1278,00;13853,04;15131,04
Flekkefjord KrF;10;1004;Kommune;2011;716;16,3;6;2012;1278,00;8391,52;9669,52
Flekkefjord Senterparti;10;1004;Kommune;2011;331;7,5;3;2012;1278,00;3879,32;5157,32
Flekkefjord Sv;10;1004;Kommune;2011;166;3,8;1;2012;1278,00;1945,52;3223,52
FLEKKEFJORD VENSTRE;10;1004;Kommune;2011;661;15;5;2012;1278,00;7746,92;9024,92
Vennesla  Arbeiderparti;10;1014;Kommune;2011;1662;27,4;8;2012;1278,00;19478,64;20756,64
Demokratene;10;1014;Kommune;2011;34;0,6;0;2012;0,00;398,48;398,48
Vennesla Fremskrittsparti;10;1014;Kommune;2011;873;14,4;4;2012;1278,00;10231,56;11509,56
Vennesla Høyre;10;1014;Kommune;2011;909;15;4;2012;1278,00;10653,48;11931,48
Vennesla KrF;10;1014;Kommune;2011;1829;30,2;8;2012;1278,00;21435,88;22713,88
Vennesla Pensjonistparti;10;1014;Kommune;2011;103;1,7;0;2012;0,00;1207,16;1207,16
Vennesla Senterparti;10;1014;Kommune;2011;417;6,9;2;2012;1278,00;4887,24;6165,24
Vennesla Sv;10;1014;Kommune;2011;83;1,4;0;2012;0,00;972,76;972,76
VENNESLA VENSTRE;10;1014;Kommune;2011;153;2,5;1;2012;1278,00;1793,16;3071,16
Songdalen  Arbeiderparti;10;1017;Kommune;2011;598;22,5;6;2012;1278,00;7008,56;8286,56
Demokratene Songdalen;10;1017;Kommune;2011;47;1,8;0;2012;0,00;550,84;550,84
Songdalen Fremskrittsparti;10;1017;Kommune;2011;422;15,9;4;2012;1278,00;4945,84;6223,84
Songdalen Høyre;10;1017;Kommune;2011;433;16,3;4;2012;1278,00;5074,76;6352,76
Songdalen KrF;10;1017;Kommune;2011;417;15,7;4;2012;1278,00;4887,24;6165,24
Songdalen Senterparti;10;1017;Kommune;2011;647;24,3;6;2012;1278,00;7582,84;8860,84
SONGDALEN VENSTRE;10;1017;Kommune;2011;94;3,5;1;2012;1278,00;1101,68;2379,68
Søgne  Arbeiderparti;10;1018;Kommune;2011;1153;22,5;6;2012;1278,00;13513,16;14791,16
Søgne Fremskrittsparti;10;1018;Kommune;2011;906;17,7;5;2012;1278,00;10618,32;11896,32
Søgne Høyre;10;1018;Kommune;2011;1596;31,2;9;2012;1278,00;18705,12;19983,12
Søgne KrF;10;1018;Kommune;2011;620;12,1;3;2012;1278,00;7266,40;8544,40
Pensjonistpartiet;10;1018;Kommune;2011;85;1,7;0;2012;0,00;996,20;996,20
Søgne Senterparti;10;1018;Kommune;2011;137;2,7;1;2012;1278,00;1605,64;2883,64
Søgne Sv;10;1018;Kommune;2011;169;3,3;1;2012;1278,00;1980,68;3258,68
SØGNE VENSTRE;10;1018;Kommune;2011;368;7,2;2;2012;1278,00;4312,96;5590,96
Marnardal  Arbeiderparti;10;1021;Kommune;2011;402;37,6;8;2012;1278,00;4711,44;5989,44
Marnardal Fremskrittsparti;10;1021;Kommune;2011;80;7,5;2;2012;1278,00;937,60;2215,60
Marnardal Høyre;10;1021;Kommune;2011;169;15,8;3;2012;1278,00;1980,68;3258,68
Marnardal KrF;10;1021;Kommune;2011;148;13,9;3;2012;1278,00;1734,56;3012,56
Marnardal Senterparti;10;1021;Kommune;2011;209;19,6;4;2012;1278,00;2449,48;3727,48
MARNARDAL VENSTRE;10;1021;Kommune;2011;60;5,6;1;2012;1278,00;703,20;1981,20
Åseral  Arbeidarparti;10;1026;Kommune;2011;96;21,1;4;2012;1278,00;1125,12;2403,12
Åseral Høgre;10;1026;Kommune;2011;59;12,9;2;2012;1278,00;691,48;1969,48
Åseral Senterparti;10;1026;Kommune;2011;220;48,2;8;2012;1278,00;2578,40;3856,40
Audnedal  Arbeidarparti;10;1027;Kommune;2011;149;16,4;3;2012;1278,00;1746,28;3024,28
Audnedal Høgre;10;1027;Kommune;2011;79;8,7;1;2012;1278,00;925,88;2203,88
Audnedal KrF;10;1027;Kommune;2011;258;28,4;5;2012;1278,00;3023,76;4301,76
Audnedal Senterparti;10;1027;Kommune;2011;72;7,9;1;2012;1278,00;843,84;2121,84
Lindesnes  Arbeiderparti;10;1029;Kommune;2011;219;9,2;2;2012;1278,00;2566,68;3844,68
Demokratene Lindesnes;10;1029;Kommune;2011;14;0,6;0;2012;0,00;164,08;164,08
Lindesnes Fremskrittsparti;10;1029;Kommune;2011;199;8,3;2;2012;1278,00;2332,28;3610,28
Lindesnes Høyre;10;1029;Kommune;2011;621;26;5;2012;1278,00;7278,12;8556,12
Lindesnes KrF;10;1029;Kommune;2011;580;24,3;5;2012;1278,00;6797,60;8075,60
Lindesnes Pensjonistparti;10;1029;Kommune;2011;193;8,1;2;2012;1278,00;2261,96;3539,96
Lindesnes Senterparti;10;1029;Kommune;2011;147;6,2;1;2012;1278,00;1722,84;3000,84
Lyngdal  Arbeiderparti;10;1032;Kommune;2011;378;9,9;3;2012;1278,00;4430,16;5708,16
Demokratene;10;1032;Kommune;2011;10;0,3;0;2012;0,00;117,20;117,20
Lyngdal Fremskrittsparti;10;1032;Kommune;2011;394;10,3;3;2012;1278,00;4617,68;5895,68
Lyngdal Høyre;10;1032;Kommune;2011;1710;44,9;13;2012;1278,00;20041,20;21319,20
Lyngdal KrF;10;1032;Kommune;2011;611;16;5;2012;1278,00;7160,92;8438,92
Lyngdal Senterparti;10;1032;Kommune;2011;412;10,8;3;2012;1278,00;4828,64;6106,64
Lyngdal Sv;10;1032;Kommune;2011;107;2,8;1;2012;1278,00;1254,04;2532,04
LYNGDAL VENSTRE;10;1032;Kommune;2011;187;4,9;1;2012;1278,00;2191,64;3469,64
