"avdeling";"avdeling-tekst";"inntekt-utgift";"tjomr";"tjenesteomraade-tekst";"tjeneste";"tjeneste-tekst";"endrgr";"endrgr-tekst";"tekst";"2012";"2013";"2014";"2015"
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24210;Sosial rådgivning og veiledning;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;230 010 312;230 010 312;230 010 312;230 010 312
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24210;Sosial rådgivning og veiledning;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;3 677 000;3 677 000;3 677 000;3 677 000
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24210;Sosial rådgivning og veiledning;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;840 000;840 000;840 000;840 000
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24210;Sosial rådgivning og veiledning;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av justering vedr. kompetanseoppgjør;403 700;403 700;403 700;403 700
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24210;Sosial rådgivning og veiledning;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av øvrige budsjettjusteringer fra inneværende år;2 720 500;2 720 500;2 720 500;2 720 500
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24210;Sosial rådgivning og veiledning;N06;Diverse;Endringer knyttet til ny rentesats kalk.kostn. (gamle prosjekter);-58 300;-58 300;-58 300;-58 300
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24210;Sosial rådgivning og veiledning;N06;Diverse;Reversert effektiviseringskrav fra 2011;510 000;510 000;510 000;510 000
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24230;Tolketjeneste;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;18 370 000;18 370 000;18 370 000;18 370 000
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24230;Tolketjeneste;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;395 000;395 000;395 000;395 000
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24230;Tolketjeneste;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;20 000;20 000;20 000;20 000
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24230;Tolketjeneste;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av justering vedr. kompetanseoppgjør;50 000;50 000;50 000;50 000
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24230;Tolketjeneste;N06;Diverse;Reversert effektiviseringskrav fra 2011;30 000;30 000;30 000;30 000
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24240;Støtte til krisetiltak;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;19 163 000;19 163 000;19 163 000;19 163 000
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24240;Støtte til krisetiltak;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;295 000;295 000;295 000;295 000
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24240;Støtte til krisetiltak;N06;Diverse;Reversert effektiviseringskrav fra 2011;10 000;10 000;10 000;10 000
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;27510;Introduksjonsordningen flyttet fra 27360;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;108 629 600;108 629 600;108 629 600;108 629 600
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;27510;Introduksjonsordningen flyttet fra 27360;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;3 856 000;3 856 000;3 856 000;3 856 000
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;27510;Introduksjonsordningen flyttet fra 27360;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;210 000;210 000;210 000;210 000
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;27510;Introduksjonsordningen flyttet fra 27360;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av justering vedr. kompetanseoppgjør;184 100;184 100;184 100;184 100
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;27510;Introduksjonsordningen flyttet fra 27360;N06;Diverse;Reversert effektiviseringskrav fra 2011;200 000;200 000;200 000;200 000
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;27610;Kvalifiseringsordningen;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;134 810 600;134 810 600;134 810 600;134 810 600
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;27610;Kvalifiseringsordningen;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;4 512 000;4 512 000;4 512 000;4 512 000
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;27610;Kvalifiseringsordningen;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;386 000;386 000;386 000;386 000
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;27610;Kvalifiseringsordningen;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av øvrige budsjettjusteringer fra inneværende år;-3 523 200;-3 523 200;-3 523 200;-3 523 200
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;27610;Kvalifiseringsordningen;N04;Organisatoriske endringer;Finansiering av nye etater;-3 505 200;-3 505 200;-3 505 200;-3 505 200
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;27610;Kvalifiseringsordningen;N05;Tilpasning til aktivitetsnivået;Justering av anslag på integreringstilskudd og tilhørende utgifter;-7 695 600;-7 695 600;-7 695 600;-7 695 600
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;27610;Kvalifiseringsordningen;N06;Diverse;Reversert effektiviseringskrav fra 2011;120 000;120 000;120 000;120 000
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;28110;Økonomisk sosialhjelp - individrettet;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;295 756 289;295 756 289;295 756 289;295 756 289
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;28110;Økonomisk sosialhjelp - individrettet;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;3 781 000;3 781 000;3 781 000;3 781 000
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;28110;Økonomisk sosialhjelp - individrettet;N02;Andre kostnadsendringer;Sosialhjelpssatser - tilpasning til statens veiledende satser;300 000;300 000;300 000;300 000
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;28110;Økonomisk sosialhjelp - individrettet;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av øvrige budsjettjusteringer fra inneværende år;-5 217 700;-5 217 700;-5 217 700;-5 217 700
3;Byrådsavd. for helse og inkludering;Utgift;04B;Sosialhjelp og andre sosiale tjenester;28110;Økonomisk sosialhjelp - individrettet;N06;Diverse;Reversert effektiviseringskrav fra 2011;640 900;640 900;640 900;640 900
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23210;Helsestasjon;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;77 539 351;77 539 351;77 539 351;77 539 351
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23210;Helsestasjon;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;1 267 000;1 267 000;1 267 000;1 267 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23210;Helsestasjon;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;273 000;273 000;273 000;273 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23210;Helsestasjon;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av justering vedr. kompetanseoppgjør;74 100;74 100;74 100;74 100
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23210;Helsestasjon;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av øvrige budsjettjusteringer fra inneværende år;641 000;641 000;641 000;641 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23210;Helsestasjon;N06;Diverse;Reversert effektiviseringskrav fra 2011;160 000;160 000;160 000;160 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23220;Skolehelsetjeneste;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;31 881 445;31 881 445;31 881 445;31 881 445
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23220;Skolehelsetjeneste;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;633 000;633 000;633 000;633 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23220;Skolehelsetjeneste;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;40 000;40 000;40 000;40 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23220;Skolehelsetjeneste;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av justering vedr. kompetanseoppgjør;106 000;106 000;106 000;106 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23220;Skolehelsetjeneste;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av øvrige budsjettjusteringer fra inneværende år;105 000;105 000;105 000;105 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23220;Skolehelsetjeneste;N06;Diverse;Reversert effektiviseringskrav fra 2011;60 000;60 000;60 000;60 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23220;Skolehelsetjeneste;N08;Engangstiltak;Forbyggende tiltak - Ungdomshelse;3 000 000;0;0;0
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23230;Helsestasjon for ungdom;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;5 652 204;5 652 204;5 652 204;5 652 204
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23230;Helsestasjon for ungdom;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;72 000;72 000;72 000;72 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23230;Helsestasjon for ungdom;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;23 000;23 000;23 000;23 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23230;Helsestasjon for ungdom;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av justering vedr. kompetanseoppgjør;8 000;8 000;8 000;8 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23230;Helsestasjon for ungdom;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av øvrige budsjettjusteringer fra inneværende år;-45 000;-45 000;-45 000;-45 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23230;Helsestasjon for ungdom;N06;Diverse;Reversert effektiviseringskrav fra 2011;10 000;10 000;10 000;10 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23310;Smittevern;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;11 134 000;11 134 000;11 134 000;11 134 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23310;Smittevern;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;171 000;171 000;171 000;171 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23310;Smittevern;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;50 000;50 000;50 000;50 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23310;Smittevern;N06;Diverse;Reversert effektiviseringskrav fra 2011;10 000;10 000;10 000;10 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23330;Teknisk hygiene;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;7 392 100;7 392 100;7 392 100;7 392 100
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23330;Teknisk hygiene;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;108 000;108 000;108 000;108 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23330;Teknisk hygiene;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;25 000;25 000;25 000;25 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23330;Teknisk hygiene;N04;Organisatoriske endringer;Finansiering av nye etater;-903 000;-903 000;-903 000;-903 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23330;Teknisk hygiene;N06;Diverse;Reversert effektiviseringskrav fra 2011;10 000;10 000;10 000;10 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23350;Forebyggende arbeid helse og sosial;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;8 794 300;8 794 300;8 794 300;8 794 300
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23350;Forebyggende arbeid helse og sosial;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;154 000;154 000;154 000;154 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23350;Forebyggende arbeid helse og sosial;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;15 000;15 000;15 000;15 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23350;Forebyggende arbeid helse og sosial;N04;Organisatoriske endringer;Finansiering av nye etater;-942 000;-942 000;-942 000;-942 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23350;Forebyggende arbeid helse og sosial;N06;Diverse;Reversert effektiviseringskrav fra 2011;20 000;20 000;20 000;20 000
3;Byrådsavd. for helse og inkludering;Utgift;05A;Forebyggende helsearbeid;23350;Forebyggende arbeid helse og sosial;N08;Engangstiltak;Forebyggende tiltak - Frisklivssentral;4 000 000;0;0;0
3;Byrådsavd. for helse og inkludering;Utgift;05B;Behandling og rehabilitering;24110;Legetjeneste;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;255 058 000;255 058 000;255 058 000;255 058 000
3;Byrådsavd. for helse og inkludering;Utgift;05B;Behandling og rehabilitering;24110;Legetjeneste;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;1 493 000;1 493 000;1 493 000;1 493 000
3;Byrådsavd. for helse og inkludering;Utgift;05B;Behandling og rehabilitering;24110;Legetjeneste;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;1 826 000;1 826 000;1 826 000;1 826 000
3;Byrådsavd. for helse og inkludering;Utgift;05B;Behandling og rehabilitering;24110;Legetjeneste;N02;Andre kostnadsendringer;Økte utgifter til fastlegeordningen som følge av befolkningsvekst;0;713 000;1 223 000;2 943 000
3;Byrådsavd. for helse og inkludering;Utgift;05B;Behandling og rehabilitering;24110;Legetjeneste;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av justering vedr. kompetanseoppgjør;89 400;89 400;89 400;89 400
3;Byrådsavd. for helse og inkludering;Utgift;05B;Behandling og rehabilitering;24110;Legetjeneste;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av øvrige budsjettjusteringer fra inneværende år;4 935 000;4 935 000;4 935 000;4 935 000
3;Byrådsavd. for helse og inkludering;Utgift;05B;Behandling og rehabilitering;24110;Legetjeneste;N04;Organisatoriske endringer;Samhandlingsreformen - Kommunal medfinansiering;205 800 000;205 800 000;205 800 000;205 800 000
3;Byrådsavd. for helse og inkludering;Utgift;05B;Behandling og rehabilitering;24110;Legetjeneste;N05;Tilpasning til aktivitetsnivået;Økte utgifter til fastlegeordningen som følge av befolkningsvekst;1 380 000;2 577 000;3 777 000;3 777 000
3;Byrådsavd. for helse og inkludering;Utgift;05B;Behandling og rehabilitering;24110;Legetjeneste;N06;Diverse;Endringer knyttet til ny rentesats kalk.kostn. (gamle prosjekter);-46 400;-46 400;-46 400;-46 400
3;Byrådsavd. for helse og inkludering;Utgift;05B;Behandling og rehabilitering;24110;Legetjeneste;N06;Diverse;Reversert effektiviseringskrav fra 2011;320 000;320 000;320 000;320 000
3;Byrådsavd. for helse og inkludering;Utgift;05B;Behandling og rehabilitering;24110;Legetjeneste;N07;Nye tiltak - driftskonsekvenser av investeringer;Endringer knyttet til ny rentesats kalk.kostn. (nye prosjekter);-3 800;-3 800;-3 800;-3 800
3;Byrådsavd. for helse og inkludering;Utgift;05B;Behandling og rehabilitering;24110;Legetjeneste;N07;Nye tiltak - driftskonsekvenser av investeringer;Kapitalkostnader - Innføring av Profdoc på BLV (delprosjekt);57 000;57 000;57 000;57 000
3;Byrådsavd. for helse og inkludering;Utgift;05B;Behandling og rehabilitering;24110;Legetjeneste;N07;Nye tiltak - driftskonsekvenser av investeringer;Kapitalkostnader - Nytt røntgenutstyr Bergen Legevakt;0;500 000;500 000;500 000
3;Byrådsavd. for helse og inkludering;Utgift;05B;Behandling og rehabilitering;24110;Legetjeneste;N07B;Nye tiltak forøvrig;Økte utgifter fagsystem;500 000;500 000;500 000;500 000
3;Byrådsavd. for helse og inkludering;Utgift;05B;Behandling og rehabilitering;24110;Legetjeneste;N11;Effektivisering;Effektuert effektiviseringskrav 2011 - helårseffekt;-574 000;-574 000;-574 000;-574 000
3;Byrådsavd. for helse og inkludering;Utgift;05B;Behandling og rehabilitering;24110;Legetjeneste;N15;Nødvendige tiltak i økonomiplanperioden;Økte utgifter til fastlegeordningen som følge av befolkningsvekst;0;0;0;-1 026 200
3;Byrådsavd. for helse og inkludering;Utgift;05B;Behandling og rehabilitering;24130;Fengselshelsetjeneste;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;11 088 000;11 088 000;11 088 000;11 088 000
