"id";"tittel";"Mediatekst";"tjenesteeier_id";"emneord_id"
"62541";"Skjenkebevilling - søknad om bevilling for åpent arrangement (enkelt, bestemt anledning)";"";"3704";""
"62540";"Skjenkebevilling - søknad om bevilling for lukket selskap (ambulerende)";"";"3704";""
"62539";"Skjenkebevilling - søknad";"";"3704";""
"62538";"SFO - påmelding til SFO for feriedager";"";"3704";"8848"
"62537";"Serveringsbevilling - søknad";"";"3704";""
"62536";"Sanitærabonnement - søknad/melding om endring";"";"3704";""
"62535";"Salgsbevilling - søknad om bevilling til salg av alkoholholdig drikk gruppe 1";"";"3704";""
"62534";"Foreningsregister - registrering/endring";"";"3704";""
"62533";"Parkeringstillatelse for forflytningshemmede - søknad";"";"3704";""
"62532";"Overnatting - melding";"";"3704";""
"62531";"Oppmålingsforretning søknadspliktige tiltak - rekvisisjon";"";"3704";""
"62530";"Oppmålingsforretning etter matrikkelloven - rekvisisjon";"";"3704";""
"62529";"Oppmålingsforretning - kvittering for varsel";"";"3704";""
"62528";"Oppmålingsforretning - fullmakt";"";"3704";""
"62527";"Omsetningsoppgave for alkohol (skjenkebevilling)";"";"3704";""
"62526";"Omsetningsoppgave for alkohol (salgsbevilling)";"";"3704";""
"62525";"Oljetank - registrering/sanering av nedgravd tank";"";"3704";""
"62524";"Offentlig høring - høringssvar";"";"3704";""
"62523";"Motorferdsel i utmark - søknad";"";"3704";""
"62522";"Midlertidig brukstillatelse - søknad";"";"3704";""
"62521";"Lokaler og anlegg - søknad om sesongleie";"";"3704";""
"62520";"Lokaler og anlegg - søknad om leie, til arrangement";"";"3704";""
"62519";"Ledsagerbevis - søknad";"";"3704";""
"62518";"Ledig stilling - søknad";"";"3704";""
"62517";"Kunnskapsprøven/etablererprøven - oppmelding";"";"3704";""
"62516";"Konsesjonsfrihet ved erverv av fast eiendom - egenerklæring";"";"3704";""
"62515";"Konsesjon på erverv av fast eiendom - søknad";"";"3704";""
"62514";"Igangsettingstillatelse - søknad";"";"3704";""
"62513";"Helsepersonell - registrering";"";"3704";""
"62512";"Helse- og omsorgstjenester - søknad";"";"3704";""
"62511";"Graving i kommunal vei/grunn - egenkontroll for istandsetting";"";"3704";""
"62510";"Gravetillatelse i kommunal vei eller grunn - søknad";"";"3704";""
"62509";"Gjennomføringsplan";"";"3704";""
"62508";"Generell henvendelse til kommunen";"";"3704";""
"62507";"Fyrverkeri (pyroteknisk vare) - søknad om tillatelse til handel";"";"3704";""
"62506";"Fyrverkeri (pyroteknisk vare) - melding om oppskyting";"";"3704";""
"62505";"Ildsted - registrering";"";"3704";""
"62504";"Forhåndskonferanse - bestilling";"";"3704";""
"62503";"Filmfremvisning - søknad om konsesjon";"";"3704";""
"62502";"Ferdigattest – søknad";"";"3704";""
"62501";"Felling av trær/rydding av kratt på kommunal grunn - søknad";"";"3704";""
"62500";"Enkeltvedtak - klage";"";"3704";""
"62499";"Bålbrenning - søknad om tillatelse";"";"3704";""
"62498";"Boligtilskudd - søknad";"";"3704";""
"62497";"Boligspesifikasjon i matrikkelen";"";"3704";"4079"
"62496";"Barnehageplass for barnehageåret 2018/2019 - søknad";"";"3704";"3764"
"62495";"Barnehageplass for barnehageåret 2017/2018 - søknad";"";"3704";"3764"
"62494";"Avvik ved feiing eller boligtilsyn - tilbakemelding";"";"3704";""
"62493";"Avkjørsel til kommunal vei - søknad";"";"3704";""
"62492";"Arrangementstilskudd/underskuddsgaranti - søknad";"";"3704";""
"62491";"Ansvarsrett - søknad";"";"3704";""
"62348";"Åpent avvik fra ansvarlig kontrollerende - melding til kommunen";"";"3674";""
"62347";"Vannmåler - registrering";"";"3674";""
"62346";"Vann-/avløpsanlegg - ferdigmelding av arbeid";"";"3674";""
"62345";"Vald - søknad om godkjenning/endring";"";"3674";""
"62344";"Vaksinasjon i skolehelsetjenesten - reservasjon";"";"3674";""
"62343";"Utslippstillatelse - søknad";"";"3674";""
"62342";"Trygghetsalarm - søknad";"";"3674";""
"62341";"Trygde-/omsorgsbolig - søknad";"";"3674";""
"62340";"Transporttjeneste for funksjonshemmede (TT-kort) - søknad";"";"3674";""
"62339";"Torg-/salgsplass - søknad";"";"3674";""
"62338";"Tinglyste matrikkelenheter - krav om sammenslåing";"";"3674";""
"62337";"Tiltak - søknad om tillatelse til tiltak uten ansvarsrett med dispensasjonssøknad";"";"3674";""
"62336";"Tiltak - søknad om tillatelse til tiltak uten ansvarsrett";"";"3674";""
"62335";"Tiltak - søknad om tillatelse til tiltak";"";"3674";""
"62334";"Opplysninger om tiltakets ytre rammer";"";"3674";""
"62333";"Tiltak - melding om antatt ulovlig tiltak etter plan- og bygningsloven";"";"3674";""
"62332";"Tilskudd til ungdomstiltak - søknad";"";"3674";"6566, 5921"
"62331";"Tillatelse - søknad om endring av gitt tillatelse eller godkjenning";"";"3674";""
"62330";"Søknad om fast trenings- og øvingstid";"";"3674";""
"62329";"Arrangement  - melding om midlertidig bruksendring";"";"3674";""
"62328";"Spesialundervisning for voksne på grunnskolens område - søknad";"";"3674";""
"62327";"Sluttrapport med avfallsplan (rehabilitering/riving)";"";"3674";""
"62326";"Sluttrapport med avfallsplan (nybygg)";"";"3674";""
"62325";"Permisjon fra undervisning - søknad";"";"3674";""
"62324";"Fravær - krav om sletting av gyldig fravær (grunnskole)";"";"3674";""
"62323";"Grunnskole - innmelding 1. trinn";"";"3674";""
"62322";"Skjenkebevilling - søknad om endrede vilkår for én enkelt anledning (når søker allerede har bevilling)";"";"3674";""
"62321";"Skjenkebevilling - søknad om bevilling for åpent arrangement (enkelt, bestemt anledning)";"";"3674";""
"62320";"Skjenkebevilling - søknad";"";"3674";""
"62318";"SFO - Innmelding, endring, oppsigelse";"";"3674";""
"62317";"SFO - Endring/oppsigelse av plass";"";"3674";""
"62316";"Serveringsbevilling - søknad";"";"3674";""
"62315";"Seksjonering - søknad";"";"3674";""
"62314";"Sanitærabonnement - søknad/melding om endring";"";"3674";""
"62313";"Salgsbevilling - søknad om bevilling til salg av alkoholholdig drikk gruppe 1";"";"3674";""
"62312";"Renovasjon - klage";"";"3674";""
"62311";"Renovasjon - bestilling/endring/deling av avfallsbeholder";"";"3674";""
"62310";"Personlig ansvarsrett som selvbygger av egen bolig eller fritidsbolig - søknad";"";"3674";""
"62309";"Parkeringstillatelse for forflytningshemmede - søknad";"";"3674";""
"62308";"Oppmålingsforretning søknadspliktige tiltak - rekvisisjon";"";"3674";""
"62307";"Oppmålingsforretning etter matrikkelloven - rekvisisjon";"";"3674";""
"62306";"Oppmålingsforretning - kvittering for varsel";"";"3674";""
"62305";"Oppmålingsforretning - fullmakt";"";"3674";""
"62304";"Opplæring i norsk og samfunnskunnskap for voksne innvandrere - påmelding";"";"3674";""
"62303";"Omsorgslønn - søknad";"";"3674";""
"62302";"Omsetningsoppgave for alkohol (skjenkebevilling)";"";"3674";""
"62301";"Omsetningsoppgave for alkohol (salgsbevilling)";"";"3674";""
"62300";"Norskopplæring, fritak fra plikt til opplæring i norsk og samfunnskunnskap - søknad";"";"3674";""
"62299";"Måling/veiing i skolehelsetjenesten - reservasjon";"";"3674";""
"62298";"Motorferdsel i utmark - søknad";"";"3674";""
"62297";"Midlertidig brukstillatelse - søknad";"";"3674";""
"62296";"Melding om plassering av enkelt byggetiltak etter ferdigstillelse";"";"3674";""
"62295";"Matrikkel - utlevering av personopplysninger";"";"3674";""
"62294";"Lokaler og anlegg - søknad om sesongleie";"";"3674";""
"62293";"Lokaler og anlegg - søknad om leie, til arrangement";"";"3674";""
"62292";"Ledsagerbevis - søknad";"";"3674";""
"62291";"Kunnskapsprøven/etablererprøven - oppmelding";"";"3674";""
"62290";"Kulturskole - søknad om inntak";"";"3674";""
"62289";"Kulturformål - søknad om tilskudd";"";"3674";""
"62288";"Konsesjonsfrihet ved erverv av fast eiendom - egenerklæring";"";"3674";""
"62287";"Konsesjon på erverv av fast eiendom - søknad";"";"3674";""
"62286";"Kommunalt startlån - søknad";"";"3674";""
"62285";"Kommunal vielse - registrering";"";"3674";""
"62284";"Kommunal vielse - ettersending av prøvingsattest";"";"3674";""
"62283";"Introduksjonsprogram - påmelding";"";"3674";""
"62282";"Igangsettingstillatelse - søknad";"";"3674";""
"62281";"Helse- og omsorgstjenester - søknad";"";"3674";""
"62280";"Graving i kommunal vei/grunn - egenkontroll for istandsetting";"";"3674";""
"62279";"Gravetillatelse i kommunal vei eller grunn - søknad";"";"3674";""
"62278";"Gjennomføringsplan";"";"3674";""
"62277";"Fyrverkeri (pyroteknisk vare) - melding om oppskyting";"";"3674";""
"62276";"Ildsted - registrering";"";"3674";""
"62275";"Fritidskontakt/støttekontakt - registrering";"";"3674";""
"62274";"Forhåndskonferanse - bestilling";"";"3674";""
"62273";"Filmfremvisning - søknad om konsesjon";"";"3674";""
"62272";"Ferdigattest - søknad om ferdigattest med avfallsrapport (nybygg)";"";"3674";""
"62271";"Ferdigattest – søknad";"";"3674";""
"62270";"Deling/justering av eiendom - søknad";"";"3674";""
"62269";"Bålbrenning - søknad om tillatelse";"";"3674";""
"62268";"Brukerstyrt personlig assistanse (BPA) - søknad";"";"3674";""
"62267";"Boligspesifikasjon i matrikkelen";"";"3674";"4079"
"62266";"Bolig og avlastningstiltak for funksjonshemmede - søknad";"";"3674";""
"62265";"Besøkshjem - registrering";"";"3674";""
"62264";"Barnehageplass - søknad";"";"3674";""
"62263";"Barnehageplass - overføring, endring, permisjon, oppsigelse";"";"3674";""
"62262";"Barnehage - søknad om redusert foreldrebetaling/gratis kjernetid";"";"3674";""
"62261";"Barnehage - kontaktinformasjon og samtykke fra foresatte";"";"3674";""
"62260";"Avkjørsel til kommunal vei - søknad";"";"3674";""
"62259";"Ansvarsrett - søknad";"";"3674";""
"62258";"Ansvarsrett - melding om endring";"";"3674";""
"62210";"Utslippstillatelse - søknad";"";"3278";""
"62209";"Trygghetsalarm - søknad";"";"3278";""
"62208";"Trygde-/omsorgsbolig - søknad";"";"3278";""
"62207";"Transporttjeneste for funksjonshemmede (TT-kort) - søknad";"";"3278";""
"62206";"Tiltak - søknad om tillatelse til tiltak uten ansvarsrett";"";"3278";""
"62205";"Tiltak - søknad om tillatelse til tiltak";"";"3278";""
"62204";"Opplysninger om tiltakets ytre rammer";"";"3278";""
"62203";"Tiltak - melding om antatt ulovlig tiltak etter plan- og bygningsloven";"";"3278";""
"62202";"Tilrettelagt barnehagetilbud - melding om behov";"";"3278";""
"62201";"Tillatelse - søknad om endring av gitt tillatelse eller godkjenning";"";"3278";""
"62200";"Arrangement  - melding om midlertidig bruksendring";"";"3278";""
"62199";"Sommerjobb - søknad";"";"3278";""
"62198";"Skole/barnehage - Søknad om godkjenning (miljørettet helsevern)";"";"3278";""
"62197";"Skoleskyss - søknad";"";"3278";""
"62196";"Permisjon fra undervisning - søknad";"";"3278";""
"62195";"Skole - melding om skolebytte ved flytting";"";"3278";""
"62194";"Grunnskole - innmelding 1. trinn";"";"3278";""
"62193";"Religionspregede aktiviteter i skolen - melding om fritak";"";"3278";""
"62192";"Skjenkebevilling - søknad om endrede vilkår for én enkelt anledning (når søker allerede har bevilling)";"";"3278";""
"62191";"Skjenkebevilling - søknad om bevilling for åpent arrangement (enkelt, bestemt anledning)";"";"3278";""
"62190";"Skjenkebevilling - søknad om bevilling for lukket selskap (ambulerende)";"";"3278";""
"62189";"Skjenkebevilling - søknad";"";"3278";""
"62187";"SFO - Innmelding, endring, oppsigelse";"";"3278";""
"62186";"SFO - Endring/oppsigelse av plass";"";"3278";""
"62185";"Serveringsbevilling - søknad";"";"3278";""
"62184";"Sanitærabonnement - søknad/melding om endring";"";"3278";""
"62183";"Salgsbevilling - søknad om bevilling til salg av alkoholholdig drikk gruppe 1";"";"3278";""
"62182";"Saksdokumenter - bestilling";"";"3278";""
"62181";"Renovasjon - bestilling/endring/deling av avfallsbeholder";"";"3278";""
"62180";"Foreningsregister - registrering/endring";"";"3278";""
"62179";"Parkeringstillatelse for forflytningshemmede - søknad";"";"3278";""
"62178";"Overnatting - melding";"";"3278";""
"62177";"Oppmålingsforretning søknadspliktige tiltak - rekvisisjon";"";"3278";""
"62176";"Oppmålingsforretning etter matrikkelloven - rekvisisjon";"";"3278";""
"62175";"Oppmålingsforretning - kvittering for varsel";"";"3278";""
"62174";"Oppmålingsforretning - fullmakt";"";"3278";""
"62173";"Omsorgslønn - søknad";"";"3278";""
"62172";"Omsetningsoppgave for alkohol (skjenkebevilling)";"";"3278";""
"62171";"Omsetningsoppgave for alkohol (salgsbevilling)";"";"3278";""
"62170";"Offentlig høring - høringssvar";"";"3278";""
"62169";"Nærmiljøtilskudd - søknad";"";"3278";"6874"
"62168";"Motorferdsel i utmark - søknad";"";"3278";""
"62167";"Midlertidig brukstillatelse - søknad";"";"3278";""
"62166";"Lokaler - melding (frisør, hudpleie) /søknad om godkjenning (tatovering, hulltaking)";"";"3278";""
"62165";"Lokaler og anlegg - søknad om sesongleie";"";"3278";""
"62164";"Lokaler og anlegg - søknad om leie, til arrangement";"";"3278";""
"62163";"Ledsagerbevis - søknad";"";"3278";""
"62162";"Ledig stilling - søknad";"";"3278";""
"62161";"Kunnskapsprøven/etablererprøven - oppmelding";"";"3278";""
"62160";"Kulturskole - søknad om inntak";"";"3278";""
"62159";"Kulturskole - oppsigelse av plass";"";"3278";""
"62158";"Kulturminnevern - søknad om tilskudd";"";"3278";""
"62157";"Kulturmidler - søknad";"";"3278";""
"62156";"Kulturformål - søknad om tilskudd";"";"3278";""
"62155";"Konsesjonsfrihet ved erverv av fast eiendom - egenerklæring";"";"3278";""
"62154";"Konsesjon på erverv av fast eiendom - søknad";"";"3278";""
"62153";"Kommunestyret - spørsmål til spørretimen";"";"3278";""
"62152";"Kommunal vielse - registrering";"";"3278";""
"62151";"Kommunal vielse - ettersending av prøvingsattest";"";"3278";""
"62150";"Kommunal tjeneste - klage";"";"3278";""
"62149";"Kommunal bolig - søknad";"";"3278";""
"62148";"Igangsettingstillatelse - søknad";"";"3278";""
"62147";"Helse- og omsorgstjenester - søknad";"";"3278";""
"62146";"Graving i kommunal vei/grunn - egenkontroll for istandsetting";"";"3278";""
"62145";"Gravetillatelse i kommunal vei eller grunn - søknad";"";"3278";""
"62144";"Gjennomføringsplan";"";"3278";""
"62143";"Generell henvendelse til kommunen";"";"3278";""
"62142";"Fyrverkeri (pyroteknisk vare) - søknad om tillatelse til handel";"";"3278";""
"62141";"Fritidskontakt/støttekontakt - registrering";"";"3278";""
"62140";"Forhåndskonferanse - bestilling";"";"3278";""
"62139";"Filmfremvisning - søknad om konsesjon";"";"3278";""
"62138";"Ferdigattest – søknad";"";"3278";""
"62137";"Felling av trær/rydding av kratt på kommunal grunn - søknad";"";"3278";""
"62136";"Enkeltvedtak - klage";"";"3278";""
"62135";"Driveplikt - søknad om fritak";"";"3278";""
"62134";"Bålbrenning - søknad om tillatelse";"";"3278";""
"62133";"Boligtilskudd - søknad";"";"3278";""
"62132";"Boligspesifikasjon i matrikkelen";"";"3278";"4079"
"62131";"Bolig og avlastningstiltak for funksjonshemmede - søknad";"";"3278";""
"62130";"Barnehageplass - søknad";"";"3278";""
"62129";"Barnehage - søknad om midlertidig dispensasjon fra utdanningskrav for pedagogisk leder/styrer";"";"3278";""
"62128";"Arrangementstilskudd/underskuddsgaranti - søknad";"";"3278";""
"62127";"Ansvarsrett - søknad";"";"3278";""
"61972";"Vannmåler - registrering";"";"241";""
"61971";"Vann-/avløpsledning - frakobling";"";"241";""
"61970";"Vann-/avløpsanlegg - ferdigmelding av arbeid";"";"241";""
"61969";"Transporttjeneste for funksjonshemmede (TT-kort) - søknad";"";"241";""
"61968";"Spesialundervisning for voksne på grunnskolens område - søknad";"";"241";""
"61967";"Skorstein som ikke er i bruk - melding";"";"241";""
"61966";"Skole/barnehage - Søknad om godkjenning (miljørettet helsevern)";"";"241";""
"61965";"Skole - valgfag - påmelding eller bytte";"";"241";""
"61964";"Skole - søknad om bytte av skole";"";"241";""
"61963";"Eksamen/heldagsprøve - søknad om særskilt tilrettelegging";"";"241";""
"61962";"Permisjon fra undervisning - søknad";"";"241";""
"61961";"Skole - melding om skolebytte ved flytting";"";"241";""
"61960";"Leksehjelp - Påmelding/endring/avmelding";"";"241";""
"61959";"Fravær - krav om sletting av gyldig fravær (grunnskole)";"";"241";""
"61958";"Karakterer - klage";"";"241";""
"61957";"Skole - Fritak fra vurdering i enkeltfag - søknad";"";"241";""
"61956";"Fremmedspråk/fordypning/arbeidslivsfag - påmelding eller søknad om å bytte";"";"241";""
"61955";"Skjenkebevilling - søknad om endrede vilkår for én enkelt anledning (når søker allerede har bevilling)";"";"241";""
"61954";"Skjenkebevilling - søknad om bevilling for åpent arrangement (enkelt, bestemt anledning)";"";"241";""
"61953";"Skjenkebevilling - søknad om bevilling for lukket selskap (ambulerende)";"";"241";""
"61952";"Skjenkebevilling - søknad";"";"241";""
"61951";"Søknad skoleferieordningen, vårsemester";"";"241";"8848"
"61950";"Søknad skoleferieordningen, høstsemester";"";"241";"8848"
"61949";"SFO - Innmelding/endring";"";"241";"8848"
"61948";"SFO - Endring/oppsigelse av plass";"";"241";""
"61947";"Serveringsbevilling - søknad";"";"241";""
"61946";"Serverings- og/eller skjenkebevilling - søknad";"";"241";""
"61945";"Seksjonering - søknad";"";"241";""
"61944";"Salgsbevilling - søknad om bevilling til salg av alkoholholdig drikk gruppe 1";"";"241";""
"61943";"Personopplysninger - innsyn, retting, sletting og innsigelse";"";"241";""
"61942";"Parkeringstillatelse for forflytningshemmede - søknad";"";"241";""
