"versjoner";"sumart1";"sumart1-tekst";"kost2a";"hovedgruppering-art";"avdeling";"avdeling-tekst";"avgfin-ikke-avgfin";"tjenesteomraade";"tjenesteomraade-tekst";"tjeneste";"tjeneste-tekst";"proplan";"prosjektkategori";"prosjekt";"prosjekt-tekst";"geografisk-bydel";"geografisk-bydel-tekst";"2011-fra-vedt-okonomiplan";"2012";"2013";"2014";"2015"
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4004;NYANLEGG BYDELSPARKER;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4006;PARKER REHABILITERING;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4006;PARKER REHABILITERING;90;BYDEKKENDE;1 500 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4010;INNLØSING FRIAREALER;90;BYDEKKENDE;-2 000 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4010;INNLØSING FRIAREALER;90;BYDEKKENDE;5 000 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4010;INNLØSING FRIAREALER;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4011;DEN GRØNNE AKSE - BYPARKEN;20;BERGENHUS;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4011;DEN GRØNNE AKSE - BYPARKEN;20;BERGENHUS;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4019;Vassdragstiltak;90;BYDEKKENDE;1 000 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4580;NYGÅRDSPARKEN;20;BERGENHUS;3 000 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4580;NYGÅRDSPARKEN;20;BERGENHUS;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4589;REHAB. BYPARKEN;20;BERGENHUS;1 500 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4590;TURVEI ØRJEBEKK - ALVØEN;50;LAKSEVÅG;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4614;LØVSTIEN TURVEI;70;ÅRSTAD;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4622;HAUKÅSMYRA;80;ÅSANE;4 000 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;DAMSGÅRD;Områdeutvikling Damsgårdssundet;BUD148;Markusplassen;70;ÅRSTAD;9 000 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4001;NÆRMILJØ;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4001;NÆRMILJØ;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4001;NÆRMILJØ;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4002;TURVEGNETT/FRILUFTSTILTAK;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4002;TURVEGNETT/FRILUFTSTILTAK;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4002;TURVEGNETT/FRILUFTSTILTAK;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4004;NYANLEGG BYDELSPARKER;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4004;NYANLEGG BYDELSPARKER;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4004;NYANLEGG BYDELSPARKER;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4006;PARKER REHABILITERING;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4006;PARKER REHABILITERING;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4006;PARKER REHABILITERING;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4010;INNLØSING FRIAREALER;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4010;INNLØSING FRIAREALER;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4010;INNLØSING FRIAREALER;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4011;DEN GRØNNE AKSE - BYPARKEN;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4011;DEN GRØNNE AKSE - BYPARKEN;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4011;DEN GRØNNE AKSE - BYPARKEN;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4019;Vassdragstiltak;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4019;Vassdragstiltak;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4019;Vassdragstiltak;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4590;TURVEI ØRJEBEKK - ALVØEN;50;LAKSEVÅG;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4614;LØVSTIEN TURVEI;70;ÅRSTAD;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4614;LØVSTIEN TURVEI;70;ÅRSTAD;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4629;Nygårdsparken hovedtrase;20;BERGENHUS;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4629;Nygårdsparken hovedtrase;20;BERGENHUS;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4001;NÆRMILJØ;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4002;TURVEGNETT/FRILUFTSTILTAK;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4004;NYANLEGG BYDELSPARKER;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4006;PARKER REHABILITERING;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4010;INNLØSING FRIAREALER;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4011;DEN GRØNNE AKSE - BYPARKEN;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;GRØNN;Grønn prosjektering;4019;Vassdragstiltak;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Avg.fin.;18B;Renovasjon;35720;Etterdrift avfallsdeponier;AVFDEP;Etterdrift avfallsdeponier;T203;HJORTLAND-ÅSANE AVF.DEP.;80;ÅSANE;200 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Avg.fin.;18B;Renovasjon;35720;Etterdrift avfallsdeponier;AVFDEP;Etterdrift avfallsdeponier;T212;Reg.av avfallsdep./miljøtekn.gr.undersøk.;90;BYDEKKENDE;5 500 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;9;Boligtiltak;26550;Kommunale utleieboliger;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;15 000 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;9;Boligtiltak;26550;Kommunale utleieboliger;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;-15 000 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;9;Boligtiltak;26550;Kommunale utleieboliger;KOMUTLE;Kommunale utleieboliger;BUD108;Ordinære utleieboliger;90;BYDEKKENDE;17 000 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;9;Boligtiltak;26550;Kommunale utleieboliger;KOMUTLE;Kommunale utleieboliger;BUD108;Ordinære utleieboliger;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;9;Boligtiltak;26550;Kommunale utleieboliger;KOMUTLE;Kommunale utleieboliger;BUD108;Ordinære utleieboliger;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;9;Boligtiltak;26550;Kommunale utleieboliger;KOMUTLE;Kommunale utleieboliger;BUD108;Ordinære utleieboliger;90;BYDEKKENDE;151 250 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;9;Boligtiltak;26550;Kommunale utleieboliger;KOMUTLE;Kommunale utleieboliger;BUD108;Ordinære utleieboliger;90;BYDEKKENDE;15 000 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;9;Boligtiltak;26550;Kommunale utleieboliger;KOMUTLE;Kommunale utleieboliger;BUD108;Ordinære utleieboliger;90;BYDEKKENDE;3 750 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLFAG;IKT-HP - Fagsystemer;12609;Nytt HR-system;90;BYDEKKENDE;4 000 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLFAG;IKT-HP - Fagsystemer;12609;Nytt HR-system;90;BYDEKKENDE;-4 000 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLFAG;IKT-HP - Fagsystemer;12609;Nytt HR-system;90;BYDEKKENDE;7 200 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLFAG;IKT-HP - Fagsystemer;12609;Nytt HR-system;90;BYDEKKENDE;-7 200 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLAN;Prosjekter under IKT-Handlingsplanen;12292;SEKK: Utbygging og vedlikehold av infrastruktur;90;BYDEKKENDE;-12 000 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLAN;Prosjekter under IKT-Handlingsplanen;12292;SEKK: Utbygging og vedlikehold av infrastruktur;90;BYDEKKENDE;3 000 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLAN;Prosjekter under IKT-Handlingsplanen;12292;SEKK: Utbygging og vedlikehold av infrastruktur;90;BYDEKKENDE;-4 000 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLAN;Prosjekter under IKT-Handlingsplanen;12292;SEKK: Utbygging og vedlikehold av infrastruktur;90;BYDEKKENDE;13 000 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLAN;Prosjekter under IKT-Handlingsplanen;BUD250;Kontinuitetsløsninger (KBP);90;BYDEKKENDE;-2 000 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLAN;Prosjekter under IKT-Handlingsplanen;BUD250;Kontinuitetsløsninger (KBP);90;BYDEKKENDE;2 000 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLAN;Prosjekter under IKT-Handlingsplanen;11274;Utskifting PC-er;90;BYDEKKENDE;-7 500 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLAN;Prosjekter under IKT-Handlingsplanen;11274;Utskifting PC-er;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLAN;Prosjekter under IKT-Handlingsplanen;11274;Utskifting PC-er;90;BYDEKKENDE;7 500 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLAN;Prosjekter under IKT-Handlingsplanen;12243;Fellestiltak  systemarkitektur;90;BYDEKKENDE;-10 500 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLAN;Prosjekter under IKT-Handlingsplanen;12243;Fellestiltak  systemarkitektur;90;BYDEKKENDE;10 500 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLAN;Prosjekter under IKT-Handlingsplanen;12243;Fellestiltak  systemarkitektur;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLAN;Prosjekter under IKT-Handlingsplanen;12243;Fellestiltak  systemarkitektur;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLAN;Prosjekter under IKT-Handlingsplanen;12267;Telefoniprosj. og oppgr. av sentraler og systemer;90;BYDEKKENDE;-1 000 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLAN;Prosjekter under IKT-Handlingsplanen;12267;Telefoniprosj. og oppgr. av sentraler og systemer;90;BYDEKKENDE;0;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLAN;Prosjekter under IKT-Handlingsplanen;12267;Telefoniprosj. og oppgr. av sentraler og systemer;90;BYDEKKENDE;1 000 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLFAG;IKT-HP - Fagsystemer;12414;Videreutvikling av saksbehandlersystem (BKSAK);90;BYDEKKENDE;-300 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLFAG;IKT-HP - Fagsystemer;12414;Videreutvikling av saksbehandlersystem (BKSAK);90;BYDEKKENDE;300 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLAN;Prosjekter under IKT-Handlingsplanen;505000;Kommuneportal;90;BYDEKKENDE;-5 000 000,00;0;0;0;0
11-14VB;1;Sum utgifter;100;Investeringer i anleggsmidler;2;Byrådsavd. for finans, konkurranse og eierskap;Ikke-avg.fin.;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;IKTPLAN;Prosjekter under IKT-Handlingsplanen;505000;Kommuneportal;90;BYDEKKENDE;0;0;0;0;0
