konto;konto_tekst;ansvar;ansvar_tekst;tjeneste;tjeneste_tekst;rekneskap_2011;budsjett_2012;budsjett_2013
11150;Kjøp av matvarer;650;Tenestetorg og IKT;12000;Administrasjon;300;0;0
11150;Kjøp av matvarer;700;Administrasjon fag og utvikling;12000;Administrasjon;5 052;0;0
11150;Kjøp av matvarer;700;Administrasjon fag og utvikling;20200;Grunnskule;389;0;0
11150;Kjøp av matvarer;710;Felleskonto grunnskule;20200;Grunnskule;194 647;0;0
11150;Kjøp av matvarer;710;Felleskonto grunnskule;20230;Grunnskule - felles;22 135;224 379;224 379
11150;Kjøp av matvarer;715;Norskopplæring;21300;Vaksenopplæring;16 084;0;0
11150;Kjøp av matvarer;730;Tiltak for flyktningar;21300;Vaksenopplæring;1;0;0
11150;Kjøp av matvarer;731;Fjøra Intro;27500;Introduksjonsordninga;16 701;14 280;14 280
11150;Kjøp av matvarer;740;Regionalt IKT-samarbeid;29000;Interkommunale samarbeid -§27;880;0;0
11150;Kjøp av matvarer;750;Politisk styring;10000;Politisk styring og kontrollorgan;31 617;0;0
11150;Kjøp av matvarer;F481;Omsorgsbustader Leighgota 3;26500;Kommunalt disponerte bustadar;299;0;0
11151;Servering;100;Kultur;38500;Andre kulturaktivitetar og utg. til kulturbygg;1 888;0;0
11151;Servering;120;Bibliotek;37000;Bibliotek;1 074;0;0
11151;Servering;200;Plan og bygning;30100;Plansakshandsaming;443;0;0
11151;Servering;210;Landbruk;32900;Landbruksforvalting og landbruksbasert næringsutvi;390;0;0
11151;Servering;340;Kommunale vegar;33300;Kommunale vegarr, nyanlegg, drift og vedlikehald;693;0;0
11151;Servering;345;Parkering;33300;Kommunale vegarr, nyanlegg, drift og vedlikehald;636;0;0
11151;Servering;350;Vassforsyning;34000;Produksjon av vatn;480;0;0
11151;Servering;411;Fysioterapi;24100;Diagnose, behandling, rehabilitering;903;0;0
11151;Servering;426;NAV-Administrasjon;28100;Økonomisk sosialhjelp;3 054;0;0
11151;Servering;430;Administrasjon sosialkontoret;12000;Administrasjon;2 309;0;0
11151;Servering;430;Administrasjon sosialkontoret;24200;Råd, rettleiing og sosialt førebyggjand arbeid;5 448;0;0
11151;Servering;445;Tiltak for rusmiddelbruk;24300;Tilbod til personar med rusproblem;4 544;0;0
11151;Servering;446;Sogndal ressurssenter;24200;Råd, rettleiing og sosialt førebyggjand arbeid;761;0;0
11151;Servering;446;Sogndal ressurssenter;24300;Tilbod til personar med rusproblem;2 798;0;0
11151;Servering;446;Sogndal ressurssenter;27300;Kommunale sysselsettjingstiltak;760;0;0
11151;Servering;446;Sogndal ressurssenter;27500;Introduksjonsordninga;760;0;0
11151;Servering;446;Sogndal ressurssenter;27600;Kvalifiseringsordningen;760;0;0
11151;Servering;451;Teneste PUH;23400;Aktivisering og servicetj. for eldre og funkshemma;1 759;0;0
11151;Servering;451;Teneste PUH;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;21 126;0;0
11151;Servering;452;Teneste PHV;23400;Aktivisering og servicetj. for eldre og funkshemma;1 252;0;0
11151;Servering;471;Sogn barnevern;24400;Barnevernsteneste;5 599;0;0
11151;Servering;471;Sogn barnevern;29000;Interkommunale samarbeid -§27;8 279;0;0
11151;Servering;473;Sogn barnevern - Tiltak Luster;29000;Interkommunale samarbeid -§27;803;0;0
11151;Servering;480;Kultur, aktivitetstilbud barn og unge;23100;Aktivitetstilbod barn og unge;23 670;0;0
11151;Servering;481;Ungdomsrådet;23100;Aktivitetstilbod barn og unge;6 074;0;0
11151;Servering;490;Helsestasjon;23200;Førebyggjing, helsestasjon- og skulehelsetjeneste;4 778;0;0
11151;Servering;491;Jordmor;23200;Førebyggjing, helsestasjon- og skulehelsetjeneste;100;0;0
11151;Servering;500;Felleskonto kommunale barnehagar;20100;Førskule;1 498;0;0
11151;Servering;503;Notsete barnehage;20100;Førskule;641;1 070;1 070
11151;Servering;530;Norane skule;20200;Grunnskule;5 806;0;0
11151;Servering;531;Norane SFO;21500;Skulefritidstilbod;800;0;0
11151;Servering;535;Ylvisåker barnehage;20100;Førskule;1 051;0;0
11151;Servering;540;Kaupanger skule;20200;Grunnskule;9 284;0;0
11151;Servering;551;Trudvang SFO;21500;Skulefritidstilbod;844;0;0
11151;Servering;560;Kvåle skule;20200;Grunnskule;0;5 000;5 000
11151;Servering;640;Økonomiavdeling;12000;Administrasjon;1 466;3 000;5 000
11151;Servering;645;Personalpolitiske tiltak;12000;Administrasjon;382;0;0
11151;Servering;650;Tenestetorg og IKT;12000;Administrasjon;13 066;6 180;6 180
11151;Servering;700;Administrasjon fag og utvikling;12000;Administrasjon;5 327;0;0
11151;Servering;710;Felleskonto grunnskule;20200;Grunnskule;916;0;0
11151;Servering;715;Norskopplæring;21300;Vaksenopplæring;10 835;5 100;5 202
11151;Servering;730;Tiltak for flyktningar;24200;Råd, rettleiing og sosialt førebyggjand arbeid;699;0;0
11151;Servering;731;Fjøra Intro;27500;Introduksjonsordninga;2 080;0;0
11151;Servering;735;Frivillighetssentralen;23400;Aktivisering og servicetj. for eldre og funkshemma;613;0;0
11151;Servering;750;Politisk styring;10000;Politisk styring og kontrollorgan;40 013;0;0
11151;Servering;769;Andre nemder og utval;10000;Politisk styring og kontrollorgan;1 775;0;0
11151;Servering;769;Andre nemder og utval;18000;Diverse fellesutgifter;980;0;0
11151;Servering;790;Sogn regionråd;29000;Interkommunale samarbeid -§27;108 401;78 000;78 000
11151;Servering;F310;Heradshuset;13000;Administrasjonslokale;0;13 870;13 870
11151;Servering;F482;Omsorgsbustader Stedjevegen;26500;Kommunalt disponerte bustadar;768;0;0
11200;Forbruksmateriell, råvarer og tenester;100;Kultur;38500;Andre kulturaktivitetar og utg. til kulturbygg;79;0;0
11200;Forbruksmateriell, råvarer og tenester;120;Bibliotek;37000;Bibliotek;100;0;0
11200;Forbruksmateriell, råvarer og tenester;200;Plan og bygning;30100;Plansakshandsaming;880;-2 000;0
11200;Forbruksmateriell, råvarer og tenester;200;Plan og bygning;30300;Kart og oppmåling;18 571;0;0
11200;Forbruksmateriell, råvarer og tenester;290;Brann og ulykkesvern;33800;Førebyggjing av brannar og andre ulykker;19 535;0;0
11200;Forbruksmateriell, råvarer og tenester;312;Parkar, leikepl., badeplassar;33500;Rekreasjon i tettstad;1 124;0;0
11200;Forbruksmateriell, råvarer og tenester;340;Kommunale vegar;33300;Kommunale vegarr, nyanlegg, drift og vedlikehald;390;0;0
11200;Forbruksmateriell, råvarer og tenester;345;Parkering;33300;Kommunale vegarr, nyanlegg, drift og vedlikehald;57 418;0;0
11200;Forbruksmateriell, råvarer og tenester;350;Vassforsyning;34000;Produksjon av vatn;776;11 000;15 000
11200;Forbruksmateriell, råvarer og tenester;350;Vassforsyning;34500;Distribusjon av vatn;393;0;0
11200;Forbruksmateriell, råvarer og tenester;360;Avlaup og rensing;35000;Avlaupsrensing;0;873 248;890 713
11200;Forbruksmateriell, råvarer og tenester;360;Avlaup og rensing;35300;Avlaupsnett/innsamling av avlaupsvatn;6 785;0;0
11200;Forbruksmateriell, råvarer og tenester;370;Renovasjon;35500;Innsamling av hushaldsavfall;12 426;40 360;42 000
11200;Forbruksmateriell, råvarer og tenester;400;Kommunal legevakt;24100;Diagnose, behandling, rehabilitering;226;0;0
11200;Forbruksmateriell, råvarer og tenester;401;Legeteneste;24100;Diagnose, behandling, rehabilitering;7 907;0;0
11200;Forbruksmateriell, råvarer og tenester;411;Fysioterapi;24100;Diagnose, behandling, rehabilitering;8 053;0;0
11200;Forbruksmateriell, råvarer og tenester;430;Administrasjon sosialkontoret;12000;Administrasjon;1 436;0;0
11200;Forbruksmateriell, råvarer og tenester;430;Administrasjon sosialkontoret;24200;Råd, rettleiing og sosialt førebyggjand arbeid;180;0;0
11200;Forbruksmateriell, råvarer og tenester;436;Bustader til utleige;26500;Kommunalt disponerte bustadar;806;0;0
11200;Forbruksmateriell, råvarer og tenester;445;Tiltak for rusmiddelbruk;24300;Tilbod til personar med rusproblem;6 497;3 200;3 200
11200;Forbruksmateriell, råvarer og tenester;446;Sogndal ressurssenter;24200;Råd, rettleiing og sosialt førebyggjand arbeid;2 234;0;0
11200;Forbruksmateriell, råvarer og tenester;446;Sogndal ressurssenter;24300;Tilbod til personar med rusproblem;7 291;0;0
11200;Forbruksmateriell, råvarer og tenester;446;Sogndal ressurssenter;27300;Kommunale sysselsettjingstiltak;2 230;0;0
11200;Forbruksmateriell, råvarer og tenester;446;Sogndal ressurssenter;27500;Introduksjonsordninga;2 230;0;0
11200;Forbruksmateriell, råvarer og tenester;446;Sogndal ressurssenter;27600;Kvalifiseringsordningen;2 230;0;0
11200;Forbruksmateriell, råvarer og tenester;450;Støttekontakt/avlastning funksjonshemma;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;749;0;0
11200;Forbruksmateriell, råvarer og tenester;451;Teneste PUH;23400;Aktivisering og servicetj. for eldre og funkshemma;3 610;9 600;9 600
11200;Forbruksmateriell, råvarer og tenester;451;Teneste PUH;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;63 051;0;0
11200;Forbruksmateriell, råvarer og tenester;451;Teneste PUH;27300;Kommunale sysselsettjingstiltak;0;5 340;5 340
11200;Forbruksmateriell, råvarer og tenester;452;Teneste PHV;23400;Aktivisering og servicetj. for eldre og funkshemma;6 436;32 750;32 750
11200;Forbruksmateriell, råvarer og tenester;453;Teneste PUH-støttekontakt;23400;Aktivisering og servicetj. for eldre og funkshemma;0;11 600;11 600
11200;Forbruksmateriell, råvarer og tenester;454;Teneste PHV-støttekontakt;23400;Aktivisering og servicetj. for eldre og funkshemma;631;0;0
11200;Forbruksmateriell, råvarer og tenester;460;Pleie og omsorg;23400;Aktivisering og servicetj. for eldre og funkshemma;2 320;26 900;27 700
11200;Forbruksmateriell, råvarer og tenester;460;Pleie og omsorg;24100;Diagnose, behandling, rehabilitering;1 414;38 990;40 190
11200;Forbruksmateriell, råvarer og tenester;460;Pleie og omsorg;25300;Pleie, omsorg, hjelp og re-/habilitering i institu;25 926;5 000;5 000
11200;Forbruksmateriell, råvarer og tenester;460;Pleie og omsorg;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;45 055;10 000;10 000
11200;Forbruksmateriell, råvarer og tenester;460;Pleie og omsorg;26100;Institusjonslokale;15 184;0;0
11200;Forbruksmateriell, råvarer og tenester;460;Pleie og omsorg;26500;Kommunalt disponerte bustadar;60 735;91 490;93 490
11200;Forbruksmateriell, råvarer og tenester;471;Sogn barnevern;24400;Barnevernsteneste;1 180;38 000;39 000
11200;Forbruksmateriell, råvarer og tenester;471;Sogn barnevern;29000;Interkommunale samarbeid -§27;1 745;0;0
11200;Forbruksmateriell, råvarer og tenester;472;Sogn barnevern - Tiltak Sogndal;25200;Barnevernstiltak utanfor familien;240;0;0
11200;Forbruksmateriell, råvarer og tenester;480;Kultur, aktivitetstilbud barn og unge;23100;Aktivitetstilbod barn og unge;3 279;0;0
11200;Forbruksmateriell, råvarer og tenester;490;Helsestasjon;23200;Førebyggjing, helsestasjon- og skulehelsetjeneste;1 181;4 270;4 270
11200;Forbruksmateriell, råvarer og tenester;500;Felleskonto kommunale barnehagar;20100;Førskule;29 763;0;0
11200;Forbruksmateriell, råvarer og tenester;501;Furuli barnehage;20100;Førskule;10 538;2 130;2 130
11200;Forbruksmateriell, råvarer og tenester;502;Kyrkjebakken barnehage;20100;Førskule;1 817;2 130;2 130
11200;Forbruksmateriell, råvarer og tenester;504;Kjørnes barnehage;20100;Førskule;185;0;0
11200;Forbruksmateriell, råvarer og tenester;520;Fjærland skule;20200;Grunnskule;0;1 070;1 070
11200;Forbruksmateriell, råvarer og tenester;530;Norane skule;20200;Grunnskule;0;5 340;5 340
11200;Forbruksmateriell, råvarer og tenester;540;Kaupanger skule;20200;Grunnskule;33 985;17 470;19 470
11200;Forbruksmateriell, råvarer og tenester;544;Kaupanger SFO;21500;Skulefritidstilbod;0;2 130;2 130
11200;Forbruksmateriell, råvarer og tenester;550;Trudvang skule;20200;Grunnskule;4 766;8 540;8 540
11200;Forbruksmateriell, råvarer og tenester;551;Trudvang SFO;21500;Skulefritidstilbod;1 290;2 130;2 130
11200;Forbruksmateriell, råvarer og tenester;560;Kvåle skule;20200;Grunnskule;71 248;1 070;1 070
11200;Forbruksmateriell, råvarer og tenester;640;Økonomiavdeling;12000;Administrasjon;2 152;5 990;5 990
11200;Forbruksmateriell, råvarer og tenester;650;Tenestetorg og IKT;12000;Administrasjon;2 397;6 180;8 180
11200;Forbruksmateriell, råvarer og tenester;660;Ymse fellesutgifter;18000;Diverse fellesutgifter;0;2 130;2 130
11200;Forbruksmateriell, råvarer og tenester;700;Administrasjon fag og utvikling;12000;Administrasjon;0;1 150;1 150
11200;Forbruksmateriell, råvarer og tenester;700;Administrasjon fag og utvikling;36000;Naturforvalting og friluftsliv;680;0;0
11200;Forbruksmateriell, råvarer og tenester;710;Felleskonto grunnskule;20210;Grunnskule - administrasjon;0;3 264;3 264
11200;Forbruksmateriell, råvarer og tenester;710;Felleskonto grunnskule;20230;Grunnskule - felles;0;3 264;3 264
11200;Forbruksmateriell, råvarer og tenester;715;Norskopplæring;21300;Vaksenopplæring;2 756;31 620;32 252
11200;Forbruksmateriell, råvarer og tenester;730;Tiltak for flyktningar;24200;Råd, rettleiing og sosialt førebyggjand arbeid;3 348;15 779;16 095
11200;Forbruksmateriell, råvarer og tenester;730;Tiltak for flyktningar;27500;Introduksjonsordninga;0;8 711;8 885
11200;Forbruksmateriell, råvarer og tenester;731;Fjøra Intro;27500;Introduksjonsordninga;7 257;6 630;6 630
11200;Forbruksmateriell, råvarer og tenester;750;Politisk styring;10000;Politisk styring og kontrollorgan;0;9 600;9 600
11200;Forbruksmateriell, råvarer og tenester;769;Andre nemder og utval;10000;Politisk styring og kontrollorgan;0;9 600;9 600
11200;Forbruksmateriell, råvarer og tenester;769;Andre nemder og utval;18000;Diverse fellesutgifter;352;0;0
11200;Forbruksmateriell, råvarer og tenester;F110;Solhov;21300;Vaksenopplæring;0;6 340;6 340
11200;Forbruksmateriell, råvarer og tenester;F110;Solhov;23100;Aktivitetstilbod barn og unge;0;4 230;4 230
11200;Forbruksmateriell, råvarer og tenester;F300;FDV-fellesutgifter;19000;Interne serviceenheter;0;76 548;83 848
11200;Forbruksmateriell, råvarer og tenester;F310;Heradshuset;13000;Administrasjonslokale;105 320;32 567;32 567
11200;Forbruksmateriell, råvarer og tenester;F311;Driftsbygg grushola;13000;Administrasjonslokale;24 588;10 995;10 995
11200;Forbruksmateriell, råvarer og tenester;F350;Kappelanbustad Kaupanger;26500;Kommunalt disponerte bustadar;181;0;0
11200;Forbruksmateriell, råvarer og tenester;F351;Kongabergvegen 54 A-D;26500;Kommunalt disponerte bustadar;3 543;0;0
11200;Forbruksmateriell, råvarer og tenester;F354;Stølen burettslag;26500;Kommunalt disponerte bustadar;18 547;0;0
11200;Forbruksmateriell, råvarer og tenester;F358;Bondevikhuset;32500;Tilretteleggjing og bistand for næringslivet;2 110;0;0
11200;Forbruksmateriell, råvarer og tenester;F400;Helsesenter;13000;Administrasjonslokale;30 530;27 750;27 750
11200;Forbruksmateriell, råvarer og tenester;F460;Sogndal omsorgssenter;26100;Institusjonslokale;55 915;57 220;58 220
11200;Forbruksmateriell, råvarer og tenester;F460;Sogndal omsorgssenter;26500;Kommunalt disponerte bustadar;34 944;17 090;17 090
11200;Forbruksmateriell, råvarer og tenester;F480;Omsorgsbustader Fossetunet 1B;26500;Kommunalt disponerte bustadar;2 884;6 930;6 930
11200;Forbruksmateriell, råvarer og tenester;F481;Omsorgsbustader Leighgota 3;26500;Kommunalt disponerte bustadar;7 061;5 130;5 130
11200;Forbruksmateriell, råvarer og tenester;F482;Omsorgsbustader Stedjevegen;26500;Kommunalt disponerte bustadar;3 152;21 010;21 010
11200;Forbruksmateriell, råvarer og tenester;F501;Furuli barnehage;22100;Førskulelokale og skyss;4 369;13 590;13 590
11200;Forbruksmateriell, råvarer og tenester;F502;Kyrkjebakken barnehage;22100;Førskulelokale og skyss;7 806;14 603;16 303
11200;Forbruksmateriell, råvarer og tenester;F503;Notsete barnehage;22100;Førskulelokale og skyss;6 717;7 983;7 983
11200;Forbruksmateriell, råvarer og tenester;F504;Kjørnes barnehage;22100;Førskulelokale og skyss;1 590;8 400;12 400
11200;Forbruksmateriell, råvarer og tenester;F520;Fjærland skule og barnehage;22100;Førskulelokale og skyss;3 438;2 360;2 360
11200;Forbruksmateriell, råvarer og tenester;F520;Fjærland skule og barnehage;22200;Skulelokale og skyss;10 349;6 400;6 400
11200;Forbruksmateriell, råvarer og tenester;F530;Norane skule og barnehage;22100;Førskulelokale og skyss;19 747;6 200;14 900
11200;Forbruksmateriell, råvarer og tenester;F530;Norane skule og barnehage;22200;Skulelokale og skyss;7 703;9 600;9 600
11200;Forbruksmateriell, råvarer og tenester;F540;Kaupanger skule;22200;Skulelokale og skyss;59 505;11 540;11 540
11200;Forbruksmateriell, råvarer og tenester;F550;Trudvang skule;22200;Skulelokale og skyss;58 299;36 160;36 160
11200;Forbruksmateriell, råvarer og tenester;F560;Kvåle ungdomsskule;22200;Skulelokale og skyss;101 423;29 620;29 620
11201;Diverse utstyr og reiskap;100;Kultur;38500;Andre kulturaktivitetar og utg. til kulturbygg;496;0;0
11201;Diverse utstyr og reiskap;120;Bibliotek;37000;Bibliotek;1 600;0;0
11201;Diverse utstyr og reiskap;200;Plan og bygning;30300;Kart og oppmåling;14 705;0;0
11201;Diverse utstyr og reiskap;290;Brann og ulykkesvern;33800;Førebyggjing av brannar og andre ulykker;319;0;0
11201;Diverse utstyr og reiskap;290;Brann og ulykkesvern;33900;Beredskap mot brannar og andre ulykker;19 880;0;0
11201;Diverse utstyr og reiskap;340;Kommunale vegar;33300;Kommunale vegarr, nyanlegg, drift og vedlikehald;7 958;0;0
11201;Diverse utstyr og reiskap;345;Parkering;33300;Kommunale vegarr, nyanlegg, drift og vedlikehald;117 600;0;0
11201;Diverse utstyr og reiskap;350;Vassforsyning;34000;Produksjon av vatn;38 180;0;0
11201;Diverse utstyr og reiskap;350;Vassforsyning;34500;Distribusjon av vatn;52 035;200 000;204 000
11201;Diverse utstyr og reiskap;360;Avlaup og rensing;35000;Avlaupsrensing;64 806;0;0
11201;Diverse utstyr og reiskap;360;Avlaup og rensing;35300;Avlaupsnett/innsamling av avlaupsvatn;70 842;0;0
11201;Diverse utstyr og reiskap;370;Renovasjon;35500;Innsamling av hushaldsavfall;1 490;0;0
11201;Diverse utstyr og reiskap;411;Fysioterapi;24100;Diagnose, behandling, rehabilitering;0;1 070;1 070
11201;Diverse utstyr og reiskap;421;Interkommunalt Miljøretta helsevern;23300;Anna førebyggjande helsearbeid;875;2 130;2 130
11201;Diverse utstyr og reiskap;445;Tiltak for rusmiddelbruk;24300;Tilbod til personar med rusproblem;1 696;0;0
11201;Diverse utstyr og reiskap;450;Støttekontakt/avlastning funksjonshemma;23400;Aktivisering og servicetj. for eldre og funkshemma;549;0;0
11201;Diverse utstyr og reiskap;450;Støttekontakt/avlastning funksjonshemma;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;1 888;0;0
11201;Diverse utstyr og reiskap;451;Teneste PUH;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;18 412;0;0
11201;Diverse utstyr og reiskap;452;Teneste PHV;23400;Aktivisering og servicetj. for eldre og funkshemma;17 702;0;0
11201;Diverse utstyr og reiskap;452;Teneste PHV;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;479;0;0
11201;Diverse utstyr og reiskap;453;Teneste PUH-støttekontakt;23400;Aktivisering og servicetj. for eldre og funkshemma;160;0;0
11201;Diverse utstyr og reiskap;453;Teneste PUH-støttekontakt;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;638;0;0
11201;Diverse utstyr og reiskap;460;Pleie og omsorg;23400;Aktivisering og servicetj. for eldre og funkshemma;10 518;2 582;2 582
11201;Diverse utstyr og reiskap;460;Pleie og omsorg;24100;Diagnose, behandling, rehabilitering;4 279;0;0
11201;Diverse utstyr og reiskap;460;Pleie og omsorg;25300;Pleie, omsorg, hjelp og re-/habilitering i institu;86 118;78 140;78 140
11201;Diverse utstyr og reiskap;460;Pleie og omsorg;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;160 944;50 000;50 000
11201;Diverse utstyr og reiskap;460;Pleie og omsorg;26100;Institusjonslokale;40 657;0;0
11201;Diverse utstyr og reiskap;460;Pleie og omsorg;26500;Kommunalt disponerte bustadar;162 628;0;0
