art;art_tekst;inntekt_utgift;tjeneste_nr;tjeneste_tekst;beloep;virksomhetsomraade
11600;REISEGODTGJØRELSE;Utgift;24343;HELSESTASJON RUS;9000;Rehabiliteringsseksjonen
12000;KONTORMØBLER;Utgift;24343;HELSESTASJON RUS;30000;Rehabiliteringsseksjonen
13750;KJØP FRA IKS DER KOMM. SELV ER DELTAGER;Utgift;24343;HELSESTASJON RUS;20000;Rehabiliteringsseksjonen
17101;REF. SYKEPENGER;Inntekt;24343;HELSESTASJON RUS;-150000;Rehabiliteringsseksjonen
17102;REF. SVANGERSKAPSPERMISJON;Inntekt;24343;HELSESTASJON RUS;-15000;Rehabiliteringsseksjonen
17103;FERIEPENGER AV SYKEPENGER;Inntekt;24343;HELSESTASJON RUS;-15000;Rehabiliteringsseksjonen
17104;FERIEPENGER AV FORELDREPENGER;Inntekt;24343;HELSESTASJON RUS;-15000;Rehabiliteringsseksjonen
10100;LØNN FAST ANSATTE;Utgift;24342;BOTILTAK PERSONER M/RUSPROBLEMER;5243000;Rehabiliteringsseksjonen
10200;LØNN TIL VIKARER;Utgift;24342;BOTILTAK PERSONER M/RUSPROBLEMER;100000;Rehabiliteringsseksjonen
10400;OVERTID;Utgift;24342;BOTILTAK PERSONER M/RUSPROBLEMER;50000;Rehabiliteringsseksjonen
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;24342;BOTILTAK PERSONER M/RUSPROBLEMER;531000;Rehabiliteringsseksjonen
10990;ARBEIDSGIVERAVGIFT;Utgift;24342;BOTILTAK PERSONER M/RUSPROBLEMER;807000;Rehabiliteringsseksjonen
11000;KONTORMATERIELL;Utgift;24342;BOTILTAK PERSONER M/RUSPROBLEMER;9000;Rehabiliteringsseksjonen
11100;MEDISINSKE FORBRUKSVARER;Utgift;24342;BOTILTAK PERSONER M/RUSPROBLEMER;45000;Rehabiliteringsseksjonen
11200;ANDRE DRIFTSUTGIFTER;Utgift;24342;BOTILTAK PERSONER M/RUSPROBLEMER;50000;Rehabiliteringsseksjonen
11300;BANKTJENESTER;Utgift;24342;BOTILTAK PERSONER M/RUSPROBLEMER;15000;Rehabiliteringsseksjonen
11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;Utgift;24342;BOTILTAK PERSONER M/RUSPROBLEMER;15000;Rehabiliteringsseksjonen
11600;REISEGODTGJØRELSE;Utgift;24342;BOTILTAK PERSONER M/RUSPROBLEMER;9000;Rehabiliteringsseksjonen
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;24342;BOTILTAK PERSONER M/RUSPROBLEMER;632000;Rehabiliteringsseksjonen
12000;KONTORMØBLER;Utgift;24342;BOTILTAK PERSONER M/RUSPROBLEMER;30000;Rehabiliteringsseksjonen
13800;KJØP FRA FORETAK I EGEN KOMMUNE;Utgift;24342;BOTILTAK PERSONER M/RUSPROBLEMER;500000;Rehabiliteringsseksjonen
16020;BETALING VED OPPHOLD INSTITUSJONER/HJEM;Inntekt;24342;BOTILTAK PERSONER M/RUSPROBLEMER;-949000;Rehabiliteringsseksjonen
17101;REF. SYKEPENGER;Inntekt;24342;BOTILTAK PERSONER M/RUSPROBLEMER;-142000;Rehabiliteringsseksjonen
17103;FERIEPENGER AV SYKEPENGER;Inntekt;24342;BOTILTAK PERSONER M/RUSPROBLEMER;-34000;Rehabiliteringsseksjonen
17104;FERIEPENGER AV FORELDREPENGER;Inntekt;24342;BOTILTAK PERSONER M/RUSPROBLEMER;-6000;Rehabiliteringsseksjonen
10100;LØNN FAST ANSATTE;Utgift;24342;BOTILTAK PERSONER M/RUSPROBLEMER;160000;Rehabiliteringsseksjonen
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;24342;BOTILTAK PERSONER M/RUSPROBLEMER;15000;Rehabiliteringsseksjonen
10990;ARBEIDSGIVERAVGIFT;Utgift;24342;BOTILTAK PERSONER M/RUSPROBLEMER;25000;Rehabiliteringsseksjonen
10100;LØNN FAST ANSATTE;Utgift;24342;BOTILTAK PERSONER M/RUSPROBLEMER;-160000;Rehabiliteringsseksjonen
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;24342;BOTILTAK PERSONER M/RUSPROBLEMER;-15000;Rehabiliteringsseksjonen
10990;ARBEIDSGIVERAVGIFT;Utgift;24342;BOTILTAK PERSONER M/RUSPROBLEMER;-25000;Rehabiliteringsseksjonen
10100;LØNN FAST ANSATTE;Utgift;27300;ARBEIDSRETTEDE TILTAK I KOMMUNAL REGI;934000;Arbeidstreningsseksjonen
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;27300;ARBEIDSRETTEDE TILTAK I KOMMUNAL REGI;66000;Arbeidstreningsseksjonen
10990;ARBEIDSGIVERAVGIFT;Utgift;27300;ARBEIDSRETTEDE TILTAK I KOMMUNAL REGI;142000;Arbeidstreningsseksjonen
17103;FERIEPENGER AV SYKEPENGER;Inntekt;27300;ARBEIDSRETTEDE TILTAK I KOMMUNAL REGI;-3000;Arbeidstreningsseksjonen
10510;LØNN STØTTEKONT./AVLAST./BES.HJEM M.M.;Utgift;27342;ARBEIDSTRENING TILTAKSPLASSER;791000;Arbeidstreningsseksjonen
10990;ARBEIDSGIVERAVGIFT;Utgift;27342;ARBEIDSTRENING TILTAKSPLASSER;137000;Arbeidstreningsseksjonen
11200;ANDRE DRIFTSUTGIFTER;Utgift;27342;ARBEIDSTRENING TILTAKSPLASSER;272000;Arbeidstreningsseksjonen
13715;DAGAKTIVITET FUNKSJONSHEMMEDE;Utgift;27342;ARBEIDSTRENING TILTAKSPLASSER;1000000;Arbeidstreningsseksjonen
10500;ANNEN LØNN OG TREKKPLIKTIGE GODTGJØRELSER;Utgift;27343;ARBEIDSTRENING FLYKTNINGER;85000;Arbeidstreningsseksjonen
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;27343;ARBEIDSTRENING FLYKTNINGER;24000;Arbeidstreningsseksjonen
10990;ARBEIDSGIVERAVGIFT;Utgift;27343;ARBEIDSTRENING FLYKTNINGER;38000;Arbeidstreningsseksjonen
10100;LØNN FAST ANSATTE;Utgift;27341;ARBEIDSTRENING UNGDOM;1230000;Arbeidstreningsseksjonen
10110;FASTE TILLEGG/VAKTTILLEGG;Utgift;27341;ARBEIDSTRENING UNGDOM;7000;Arbeidstreningsseksjonen
10591;FRI TELEFON TREKKPL.GODTGJ. (SJABLON);Utgift;27341;ARBEIDSTRENING UNGDOM;5000;Arbeidstreningsseksjonen
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;27341;ARBEIDSTRENING UNGDOM;185000;Arbeidstreningsseksjonen
10990;ARBEIDSGIVERAVGIFT;Utgift;27341;ARBEIDSTRENING UNGDOM;250000;Arbeidstreningsseksjonen
11000;KONTORMATERIELL;Utgift;27341;ARBEIDSTRENING UNGDOM;43000;Arbeidstreningsseksjonen
11001;FAGLITTERATUR/TIDSSKRIFTER MV.;Utgift;27341;ARBEIDSTRENING UNGDOM;15000;Arbeidstreningsseksjonen
11051;LÆREBØKER;Utgift;27341;ARBEIDSTRENING UNGDOM;9000;Arbeidstreningsseksjonen
11100;MEDISINSKE FORBRUKSVARER;Utgift;27341;ARBEIDSTRENING UNGDOM;5000;Arbeidstreningsseksjonen
11150;MATVARER;Utgift;27341;ARBEIDSTRENING UNGDOM;68000;Arbeidstreningsseksjonen
11200;ANDRE DRIFTSUTGIFTER;Utgift;27341;ARBEIDSTRENING UNGDOM;129000;Arbeidstreningsseksjonen
11202;MILJØTILTAK;Utgift;27341;ARBEIDSTRENING UNGDOM;2000;Arbeidstreningsseksjonen
11204;RENGJØRINGSMIDLER;Utgift;27341;ARBEIDSTRENING UNGDOM;10000;Arbeidstreningsseksjonen
11205;PAPIR OG PLAST;Utgift;27341;ARBEIDSTRENING UNGDOM;10000;Arbeidstreningsseksjonen
11207;ARBEIDSKLÆR OG SKO;Utgift;27341;ARBEIDSTRENING UNGDOM;65000;Arbeidstreningsseksjonen
11216;PLANTEMATERIELL;Utgift;27341;ARBEIDSTRENING UNGDOM;2000;Arbeidstreningsseksjonen
11221;VELFERDSTILTAK EGNE ANSATTE;Utgift;27341;ARBEIDSTRENING UNGDOM;23000;Arbeidstreningsseksjonen
11224;UTLEGG I FØLGE BILAG;Utgift;27341;ARBEIDSTRENING UNGDOM;2000;Arbeidstreningsseksjonen
11239;TILFELDIGE UTGIFTER;Utgift;27341;ARBEIDSTRENING UNGDOM;7000;Arbeidstreningsseksjonen
11301;TELEFON-/TELEUTGIFTER;Utgift;27341;ARBEIDSTRENING UNGDOM;46000;Arbeidstreningsseksjonen
11302;PORTO/POSTTJENESTER;Utgift;27341;ARBEIDSTRENING UNGDOM;10000;Arbeidstreningsseksjonen
11400;TRYKNINGSUTGIFTER/KOPIERING;Utgift;27341;ARBEIDSTRENING UNGDOM;6000;Arbeidstreningsseksjonen
11401;ANNONSER/INFOTILTAK;Utgift;27341;ARBEIDSTRENING UNGDOM;17000;Arbeidstreningsseksjonen
11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;Utgift;27341;ARBEIDSTRENING UNGDOM;150000;Arbeidstreningsseksjonen
11602;BILGODTGJØRELSE;Utgift;27341;ARBEIDSTRENING UNGDOM;3000;Arbeidstreningsseksjonen
11700;VAREBIL KLASSE 2 (VAREBIL,BUSS,LASTEBIL ETC.);Utgift;27341;ARBEIDSTRENING UNGDOM;80000;Arbeidstreningsseksjonen
11703;BUSS, DROSJE, FERJE, TOG, FLY;Utgift;27341;ARBEIDSTRENING UNGDOM;23000;Arbeidstreningsseksjonen
11704;INNLEIDE TRANSPORTTJENESTER;Utgift;27341;ARBEIDSTRENING UNGDOM;15000;Arbeidstreningsseksjonen
11705;DRIVSTOFF TRANSPORTMIDLER;Utgift;27341;ARBEIDSTRENING UNGDOM;67000;Arbeidstreningsseksjonen
11801;STRØM;Utgift;27341;ARBEIDSTRENING UNGDOM;122000;Arbeidstreningsseksjonen
11900;EKSTERN LEIE AV LOKALER OG GRUNN;Utgift;27341;ARBEIDSTRENING UNGDOM;1840000;Arbeidstreningsseksjonen
11952;ANDRE AVGIFTER GEBYRER;Utgift;27341;ARBEIDSTRENING UNGDOM;211000;Arbeidstreningsseksjonen
12000;KONTORMØBLER;Utgift;27341;ARBEIDSTRENING UNGDOM;100000;Arbeidstreningsseksjonen
12001;EDB-MASKINER, PC, KJØP/LEIE;Utgift;27341;ARBEIDSTRENING UNGDOM;25000;Arbeidstreningsseksjonen
12002;ANNET INVENTAR OG UTSTYR;Utgift;27341;ARBEIDSTRENING UNGDOM;55000;Arbeidstreningsseksjonen
12003;UNDERVISNINGSUTSTYR;Utgift;27341;ARBEIDSTRENING UNGDOM;16000;Arbeidstreningsseksjonen
12004;KJØP AV MASKINER;Utgift;27341;ARBEIDSTRENING UNGDOM;15000;Arbeidstreningsseksjonen
12200;OPERASJONELL LEIE OG LEASING AV DRIFTSMIDLER;Utgift;27341;ARBEIDSTRENING UNGDOM;44000;Arbeidstreningsseksjonen
12300;VEDLIKEHOLD AV BYGNINGER;Utgift;27341;ARBEIDSTRENING UNGDOM;139000;Arbeidstreningsseksjonen
12302;VEDLIKEHOLD UTSTYR OG MASKINER;Utgift;27341;ARBEIDSTRENING UNGDOM;28000;Arbeidstreningsseksjonen
12400;SERVICE, REPARASJON, DRIFTSAVTALER;Utgift;27341;ARBEIDSTRENING UNGDOM;24000;Arbeidstreningsseksjonen
12500;MATERIALER TIL VEDLIKEHOLD;Utgift;27341;ARBEIDSTRENING UNGDOM;3000;Arbeidstreningsseksjonen
12700;KONSULENTTJENESTER IKKE OPPLYSNINGSPLIKTIGE;Utgift;27341;ARBEIDSTRENING UNGDOM;25000;Arbeidstreningsseksjonen
12709;KONSULENTTJENESTER OPPLYSNINGSPLIKTIGE;Utgift;27341;ARBEIDSTRENING UNGDOM;14000;Arbeidstreningsseksjonen
13500;KJØP FRA KOMMUNER;Utgift;27341;ARBEIDSTRENING UNGDOM;180000;Arbeidstreningsseksjonen
13750;KJØP FRA IKS DER KOMM. SELV ER DELTAGER;Utgift;27341;ARBEIDSTRENING UNGDOM;3000;Arbeidstreningsseksjonen
13804;RENHOLD & VAKTMESTERTJ. UTFØRT AV FORETAK(TO NYE ARTER 13812 OG 13813);Utgift;27341;ARBEIDSTRENING UNGDOM;142000;Arbeidstreningsseksjonen
14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;Utgift;27341;ARBEIDSTRENING UNGDOM;700000;Arbeidstreningsseksjonen
14900;ORDINÆR RESERVEKONTO (KUN BUDSJETT);Utgift;27341;ARBEIDSTRENING UNGDOM;100000;Arbeidstreningsseksjonen
15900;AVSKRIVNINGER;Utgift;27341;ARBEIDSTRENING UNGDOM;252000;Arbeidstreningsseksjonen
16216;AVGIFTSFRITT SALG AV VARER OG TJENESTER;Inntekt;27341;ARBEIDSTRENING UNGDOM;-30000;Arbeidstreningsseksjonen
16231;ANDRE AVGIFTSFRIE INNTEKTER;Inntekt;27341;ARBEIDSTRENING UNGDOM;-10000;Arbeidstreningsseksjonen
16504;AVGIFTSPL. SALG AV VARER OG TJENESTER;Inntekt;27341;ARBEIDSTRENING UNGDOM;-8000;Arbeidstreningsseksjonen
17090;ANDRE STATSTILSKUDD/REFUSJONER;Inntekt;27341;ARBEIDSTRENING UNGDOM;-1999000;Arbeidstreningsseksjonen
17101;REF. SYKEPENGER;Inntekt;27341;ARBEIDSTRENING UNGDOM;-50000;Arbeidstreningsseksjonen
17102;REF. SVANGERSKAPSPERMISJON;Inntekt;27341;ARBEIDSTRENING UNGDOM;-52000;Arbeidstreningsseksjonen
17103;FERIEPENGER AV SYKEPENGER;Inntekt;27341;ARBEIDSTRENING UNGDOM;-3000;Arbeidstreningsseksjonen
17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;Inntekt;27341;ARBEIDSTRENING UNGDOM;-700000;Arbeidstreningsseksjonen
17500;REFUSJON FRA (ANDRE) KOMMUNER;Inntekt;27341;ARBEIDSTRENING UNGDOM;-161000;Arbeidstreningsseksjonen
17800;REF.(AVG.FRI) FRA KOMMUNALT FORETAK I EGEN KOMMUNE;Inntekt;27341;ARBEIDSTRENING UNGDOM;-157000;Arbeidstreningsseksjonen
10100;LØNN FAST ANSATTE;Utgift;27600;KVALIFISERINGSORDNINGEN;3890000;Arbeidstreningsseksjonen
10201;VIKAR V/SYKEFRAVÆR M/REF;Utgift;27600;KVALIFISERINGSORDNINGEN;399000;Arbeidstreningsseksjonen
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;27600;KVALIFISERINGSORDNINGEN;380000;Arbeidstreningsseksjonen
10990;ARBEIDSGIVERAVGIFT;Utgift;27600;KVALIFISERINGSORDNINGEN;687000;Arbeidstreningsseksjonen
11000;KONTORMATERIELL;Utgift;27600;KVALIFISERINGSORDNINGEN;10000;Arbeidstreningsseksjonen
11001;FAGLITTERATUR/TIDSSKRIFTER MV.;Utgift;27600;KVALIFISERINGSORDNINGEN;7000;Arbeidstreningsseksjonen
11150;MATVARER;Utgift;27600;KVALIFISERINGSORDNINGEN;15000;Arbeidstreningsseksjonen
11301;TELEFON-/TELEUTGIFTER;Utgift;27600;KVALIFISERINGSORDNINGEN;5000;Arbeidstreningsseksjonen
11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;Utgift;27600;KVALIFISERINGSORDNINGEN;2000;Arbeidstreningsseksjonen
11703;BUSS, DROSJE, FERJE, TOG, FLY;Utgift;27600;KVALIFISERINGSORDNINGEN;6000;Arbeidstreningsseksjonen
11900;EKSTERN LEIE AV LOKALER OG GRUNN;Utgift;27600;KVALIFISERINGSORDNINGEN;500000;Arbeidstreningsseksjonen
11952;ANDRE AVGIFTER GEBYRER;Utgift;27600;KVALIFISERINGSORDNINGEN;10000;Arbeidstreningsseksjonen
13804;RENHOLD & VAKTMESTERTJ. UTFØRT AV FORETAK(TO NYE ARTER 13812 OG 13813);Utgift;27600;KVALIFISERINGSORDNINGEN;50000;Arbeidstreningsseksjonen
14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;Utgift;27600;KVALIFISERINGSORDNINGEN;10000;Arbeidstreningsseksjonen
17101;REF. SYKEPENGER;Inntekt;27600;KVALIFISERINGSORDNINGEN;-100000;Arbeidstreningsseksjonen
17102;REF. SVANGERSKAPSPERMISJON;Inntekt;27600;KVALIFISERINGSORDNINGEN;-150000;Arbeidstreningsseksjonen
17103;FERIEPENGER AV SYKEPENGER;Inntekt;27600;KVALIFISERINGSORDNINGEN;-3000;Arbeidstreningsseksjonen
17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;Inntekt;27600;KVALIFISERINGSORDNINGEN;-10000;Arbeidstreningsseksjonen
19900;MOTPOST AVSKRIVNINGER;Inntekt;86000;MOTPOST AVSKRIVNINGER;-252000;Arbeidstreningsseksjonen
10100;LØNN FAST ANSATTE;Utgift;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;2246000;Flyktningseksjonen
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;210000;Flyktningseksjonen
10990;ARBEIDSGIVERAVGIFT;Utgift;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;323000;Flyktningseksjonen
11200;ANDRE DRIFTSUTGIFTER;Utgift;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;130000;Flyktningseksjonen
11900;EKSTERN LEIE AV LOKALER OG GRUNN;Utgift;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;160000;Flyktningseksjonen
14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;Utgift;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;50000;Flyktningseksjonen
14900;ORDINÆR RESERVEKONTO (KUN BUDSJETT);Utgift;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;190000;Flyktningseksjonen
15900;AVSKRIVNINGER;Utgift;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;168000;Flyktningseksjonen
17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;Inntekt;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;-50000;Flyktningseksjonen
11200;ANDRE DRIFTSUTGIFTER;Utgift;26500;KOMMUNALT DISPONERTE BOLIGER;20000;Flyktningseksjonen
11301;TELEFON-/TELEUTGIFTER;Utgift;26500;KOMMUNALT DISPONERTE BOLIGER;40000;Flyktningseksjonen
11801;STRØM;Utgift;26500;KOMMUNALT DISPONERTE BOLIGER;50000;Flyktningseksjonen
11900;EKSTERN LEIE AV LOKALER OG GRUNN;Utgift;26500;KOMMUNALT DISPONERTE BOLIGER;102000;Flyktningseksjonen
11900;EKSTERN LEIE AV LOKALER OG GRUNN;Utgift;26500;KOMMUNALT DISPONERTE BOLIGER;47000;Flyktningseksjonen
11900;EKSTERN LEIE AV LOKALER OG GRUNN;Utgift;26500;KOMMUNALT DISPONERTE BOLIGER;41000;Flyktningseksjonen
11952;ANDRE AVGIFTER GEBYRER;Utgift;26500;KOMMUNALT DISPONERTE BOLIGER;10000;Flyktningseksjonen
12002;ANNET INVENTAR OG UTSTYR;Utgift;26500;KOMMUNALT DISPONERTE BOLIGER;10000;Flyktningseksjonen
14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;Utgift;26500;KOMMUNALT DISPONERTE BOLIGER;30000;Flyktningseksjonen
16300;HUSLEIEINNTEKTER;Inntekt;26500;KOMMUNALT DISPONERTE BOLIGER;-414000;Flyktningseksjonen
17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;Inntekt;26500;KOMMUNALT DISPONERTE BOLIGER;-30000;Flyktningseksjonen
10100;LØNN FAST ANSATTE;Utgift;27500;INTRODUKSJONSORDNINGEN;3822000;Flyktningseksjonen
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;27500;INTRODUKSJONSORDNINGEN;384000;Flyktningseksjonen
10990;ARBEIDSGIVERAVGIFT;Utgift;27500;INTRODUKSJONSORDNINGEN;606000;Flyktningseksjonen
11200;ANDRE DRIFTSUTGIFTER;Utgift;27500;INTRODUKSJONSORDNINGEN;350000;Flyktningseksjonen
11900;EKSTERN LEIE AV LOKALER OG GRUNN;Utgift;27500;INTRODUKSJONSORDNINGEN;500000;Flyktningseksjonen
14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;Utgift;27500;INTRODUKSJONSORDNINGEN;200000;Flyktningseksjonen
17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;Inntekt;27500;INTRODUKSJONSORDNINGEN;-200000;Flyktningseksjonen
19900;MOTPOST AVSKRIVNINGER;Inntekt;86000;MOTPOST AVSKRIVNINGER;-168000;Flyktningseksjonen
10100;LØNN FAST ANSATTE;Utgift;25323;AVLASTNINGSTILTAK;30889000;Dagsenter og avlastningsseksjonen
10100;LØNN FAST ANSATTE;Utgift;25323;AVLASTNINGSTILTAK;-300000;Dagsenter og avlastningsseksjonen
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;25323;AVLASTNINGSTILTAK;7387000;Dagsenter og avlastningsseksjonen
10990;ARBEIDSGIVERAVGIFT;Utgift;25323;AVLASTNINGSTILTAK;5363000;Dagsenter og avlastningsseksjonen
11200;ANDRE DRIFTSUTGIFTER;Utgift;25323;AVLASTNINGSTILTAK;7500000;Dagsenter og avlastningsseksjonen
10201;VIKAR V/SYKEFRAVÆR M/REF;Utgift;25323;AVLASTNINGSTILTAK;3500000;Dagsenter og avlastningsseksjonen
17101;REF. SYKEPENGER;Inntekt;25323;AVLASTNINGSTILTAK;-3500000;Dagsenter og avlastningsseksjonen
17901;ABI UTFØRER (MOTPOST 12901);Inntekt;25323;AVLASTNINGSTILTAK;-50839000;Dagsenter og avlastningsseksjonen
10100;LØNN FAST ANSATTE;Utgift;25430;HJEMMEAVLASTNING;2635000;Dagsenter og avlastningsseksjonen
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;25430;HJEMMEAVLASTNING;231000;Dagsenter og avlastningsseksjonen
10990;ARBEIDSGIVERAVGIFT;Utgift;25430;HJEMMEAVLASTNING;403000;Dagsenter og avlastningsseksjonen
17901;ABI UTFØRER (MOTPOST 12901);Inntekt;25430;HJEMMEAVLASTNING;-3269000;Dagsenter og avlastningsseksjonen
11704;INNLEIDE TRANSPORTTJENESTER;Utgift;25323;AVLASTNINGSTILTAK;205000;Dagsenter og avlastningsseksjonen
11801;STRØM;Utgift;26100;INSTITUSJONSLOKALER;60000;Dagsenter og avlastningsseksjonen
11952;ANDRE AVGIFTER GEBYRER;Utgift;26100;INSTITUSJONSLOKALER;1174000;Dagsenter og avlastningsseksjonen
14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;Utgift;26100;INSTITUSJONSLOKALER;68000;Dagsenter og avlastningsseksjonen
17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;Inntekt;26100;INSTITUSJONSLOKALER;-68000;Dagsenter og avlastningsseksjonen
10100;LØNN FAST ANSATTE;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;8670000;Dagsenter og avlastningsseksjonen
10100;LØNN FAST ANSATTE;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;-43000;Dagsenter og avlastningsseksjonen
10400;OVERTID;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;300000;Dagsenter og avlastningsseksjonen
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;826000;Dagsenter og avlastningsseksjonen
10990;ARBEIDSGIVERAVGIFT;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;1335000;Dagsenter og avlastningsseksjonen
11000;KONTORMATERIELL;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;11000;Dagsenter og avlastningsseksjonen
11001;FAGLITTERATUR/TIDSSKRIFTER MV.;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;3000;Dagsenter og avlastningsseksjonen
11100;MEDISINSKE FORBRUKSVARER;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;400000;Dagsenter og avlastningsseksjonen
11140;INNKJØP AV MEDISINER;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;101000;Dagsenter og avlastningsseksjonen
11150;MATVARER;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;119000;Dagsenter og avlastningsseksjonen
11200;ANDRE DRIFTSUTGIFTER;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;27000;Dagsenter og avlastningsseksjonen
11204;RENGJØRINGSMIDLER;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;3000;Dagsenter og avlastningsseksjonen
11301;TELEFON-/TELEUTGIFTER;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;11000;Dagsenter og avlastningsseksjonen
11302;PORTO/POSTTJENESTER;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;3000;Dagsenter og avlastningsseksjonen
11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;3000;Dagsenter og avlastningsseksjonen
11602;BILGODTGJØRELSE;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;3000;Dagsenter og avlastningsseksjonen
11651;KLESGODTGJØRELSE;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;7000;Dagsenter og avlastningsseksjonen
11700;VAREBIL KLASSE 2 (VAREBIL,BUSS,LASTEBIL ETC.);Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;15000;Dagsenter og avlastningsseksjonen
11703;BUSS, DROSJE, FERJE, TOG, FLY;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;5000;Dagsenter og avlastningsseksjonen
11705;DRIVSTOFF TRANSPORTMIDLER;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;7000;Dagsenter og avlastningsseksjonen
12002;ANNET INVENTAR OG UTSTYR;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;60000;Dagsenter og avlastningsseksjonen
12200;OPERASJONELL LEIE OG LEASING AV DRIFTSMIDLER;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;10000;Dagsenter og avlastningsseksjonen
12700;KONSULENTTJENESTER IKKE OPPLYSNINGSPLIKTIGE;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;70000;Dagsenter og avlastningsseksjonen
13804;RENHOLD & VAKTMESTERTJ. UTFØRT AV FORETAK(TO NYE ARTER 13812 OG 13813);Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;90000;Dagsenter og avlastningsseksjonen
14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;157000;Dagsenter og avlastningsseksjonen
17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;Inntekt;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;-157000;Dagsenter og avlastningsseksjonen
10100;LØNN FAST ANSATTE;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;-59000;Dagsenter og avlastningsseksjonen
10100;LØNN FAST ANSATTE;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;11883000;Dagsenter og avlastningsseksjonen
