"nummer";"departement";"organisasjon";"innleggsdato";"tittel";"problemtype-kategori_regelverk";"problemtype-kategori_prosedyre";"problemtype-kategori_rapporteringskrav";"problemtype-kategori_aktivitetskrav";"problemtype-kategori_it-løsning";"problemtype-kategori_annet";"problemtype_beskrivelse";"opplevelse-internt-kategori_effektivitet";"opplevelse-internt-kategori_unødvendig";"opplevelse-internt-kategori_dobbeltarbeid";"opplevelse-internt-kategori_tid";"opplevelse-internt_beskrivelse";"opplevelse-brukere-kategori_kvalitet";"opplevelse-brukere-kategori_tid";"opplevelse-brukere-kategori_manuell";"opplevelse-brukere-kategori_missforståelser";"opplevelse-brukere_beskrivelse";"omfang";"omfang_beskrivelse";"tiltak-kategori_regelverk";"tiltak-kategori_prosedyre-arbeidsprosess";"tiltak-kategori_rapporteringskrav";"tiltak-kategori_aktivitetskrav";"tiltak-kategori_ansvarsfordeling";"tiltak-kategori_ikt-løsninger";"tiltak-kategori_annet";"tiltak_beskrivelse"
"964";"Kunnskapsdepartementet";"Kunst- og designhøgskolen i Bergen";"25.08.2014";"Enklere regnskapsrapportering";"false";"false";"true";"false";"true";"false";"Regnskapsrapporteringen tertialvis og til årsregnskap er omfattende. Med gode verktøy for automatisering av data har rapporteringen blitt mindre tidkrevende enn før. Det bør likevel være mulig å automatisere regnskapsrapportering i langt større grad med en felles kontoplan i sektoren. Kontantstrømsanalysen i nåværende form har begrenset verdi og bør fjernes fra rapportering. For UH-institusjoner vil en enkel likviditetsrapportering være tilstrekkelig. ";"true";"true";"true";"true";"";"true";"false";"false";"false";"";"";"";"false";"false";"true";"false";"false";"true";"false";"Enklere rapportering for UH-institusjonene gjennom større grad av automatiserte regnskapsrapporter. \r\nFjerne kontantstrømoppstillingen fra regnskapsrapporteringen. Enkel likviditetsrapportering er tilstrekkelig.\r\n"
"966";"Kunnskapsdepartementet";"NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU";"25.08.2014";"NAV: Mangelfull adressering ";"false";"true";"false";"false";"false";"false";"NTNU er en stor enhet som bruker samme arkivsystem, men der større interne enheter har egne postmottak.  I en del tilfeller bruker NAV bare institusjonsadressen (NTNU 7491 Trondheim) selv om adressen på avsenderenheten eller saksbehandler er kjent. Dette fører til at brev sendes på rundgang før det ender opp hos riktig enhet. ";"false";"false";"true";"true";"Dette fører både til ekstraarbeid og til forsinket saksbehandling internt. ";"true";"true";"false";"false";"";"";"";"false";"true";"false";"false";"false";"false";"false";"NAV har ofte informasjon om avsender (NTNUs saksbehandler) eller avsenderenhet. Denne bør benyttes. "
"967";"Kunnskapsdepartementet";"NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU";"25.08.2014";"KD: Krav om konsernregnskap ";"false";"false";"true";"false";"false";"false";"NTNU må årlig avlegge konsernregnskap til KD. Dette benyttes ikke internt ved NTNU . Spørsmålet om dette regnskapet representerer noen merverdi eller tilleggsinformasjon utover det ordinære NTNU-regnskapet.";"false";"true";"false";"false";"";"false";"false";"false";"false";"";"2";"";"false";"false";"true";"false";"false";"false";"false";"Vurdere om rapporteringskravet skal fjernes, og eventuelt fjerne kravet."
"969";"Kunnskapsdepartementet";"NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU";"25.08.2014";"KD: Krav om kontantstrømsoppstilling ";"false";"false";"true";"false";"false";"false";"NTNU skal levere en kontantstrømoppstillingen 3 ganger i året. Oppstillingen brukes ikke internt ved NTNU. ";"false";"true";"false";"false";"";"false";"false";"false";"false";"";"1";"";"false";"false";"true";"false";"false";"false";"false";"KD bør vurdere om rapporten gir noen tilleggsinformasjon  eller har noen merverdi og om apporteringskravet kan oppheves. "
"970";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I VESTFOLD";"25.08.2014";"FMVE - Tilsynsrolle overfor forliksrådene";"true";"false";"false";"false";"false";"false";"FM har følgende tilsynsrolle overfor forliksrådene, jf domstolloven § 58: «Valget innberettes til fylkesmannen. Finner han valget lovlig, utferdiger han oppnevnelse for de valgte etter den rekkefølge som er fastsatt ved valget. Ellers påbyr han at det i fornøden utstrekning skal holdes nytt valg.  Fylkesmannen fører tilsyn med forliksrådets virksomhet».\r\n\r\nFM har altså flere roller: \r\n1) kontroll av at kommunestyrets valg av medlemmer til forliksrådet er lovlig, samt foretar den formelle oppnevningen. Kontrollen av om valget er «lovlig» er blant annet en formell undersøkelse av om nedre og øvre aldersgrense for medlemmene er overholdt (domstolloven § 56), om dommerforsikring er avgitt (domstolloven § 60), og at sammensetningen av medlemmene i tråd med reglene i domstolloven § 27 (blant annet like mange kvinner og menn blant medlemmene og varamedlemmene). Dommerforsikringene oppbevares hos Fylkesmannen. \r\n\r\n2) FM fører tilsyn med forliksrådets virksomhet. Tilsynet innebærer et ansvar for å følge opp mangelfull virksomhet eller kritikkverdige forhold på generelt grunnlag. FM har ikke myndighet til å ta stilling til saksbehandlingen i den enkelte sak, men vi kan gi merknader og eventuelt henstille forliksrådet til å ivareta de nødvendige rettssikkerhetshensyn. Dersom saksbehandlingen i en enkeltsak skal angripes, må dette skje ved anke til tingretten. FM er ikke en instans for omkamp! FM har etter dette en begrenset tilsynsmyndighet, og dette kan betraktes som en sikkerhetsventil. FM kan ta opp kritikkverdige forhold med Justisdepartementet (dersom forliksrådet gjør åpenbare feilvurderinger, som for eksempel å konsekvent avvise saker på bakgrunn av nasjonalitet).\r\n\r\nSærlig punkt 2 gir uttrykk for at Fylkesmannen har et reelt tilsynsansvar overfor forliksrådene. Siden ansvaret reelt sett ikke innebærer noen overprøving av forliksrådenes beslutninger bør ordningen opphøre, eventuelt gis et reelt innhold. Slik ordningen nå fremstår er den unødvendig tidkrevende uten at det gir partene noen form for økt rettsikkerhet. ";"true";"false";"false";"false";"";"true";"false";"false";"false";"";"";"";"true";"false";"false";"false";"false";"false";"false";"Justisdepartementet bør etter vårt syn evaluere ordningen.\r\n"
"972";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I SØR-TRØNDELAG";"25.08.2014";"FMST - Volumkrav tilsyn ";"false";"false";"false";"true";"false";"false";"Tilsynsmengden for kommunene bør vurderes i et kost/nytteperspektiv, spesielt mtp de små hvor sektorledere har mange fagområder. Tidstyv for kommunene og FM.";"true";"false";"false";"false";"";"false";"true";"false";"false";"";"";"";"false";"false";"false";"true";"false";"false";"false";"Tilsynsmengden for kommunene bør vurderes i et kost/nytteperspektiv, samtidig som det gis anledning til å velge andre virkemidler enn tilsyn hvis FM vurderer det som mer hensiktsmessig for å kunne oppnå bedre og raskere regelverksetterlevelse."
"973";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I SØR-TRØNDELAG";"25.08.2014";"FMST - Barnehageloven";"true";"false";"false";"false";"false";"false";"Et utydelig regelverk med få skriftlige avklaringer. Vi bruker mye tid internt på å finne ut hva vi skal gjøre med ulike problemstillinger. Tidstyv for kommunene, for private barnehageeiere og FM.";"true";"false";"false";"true";"";"true";"true";"false";"true";"";"";"";"true";"false";"false";"false";"false";"false";"false";"Tydeliggjøring av regelverket, muligens via forenkling. Tolkningsuttalelser m.v gjøres enda mer tilgjengelig."
"974";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I SØR-TRØNDELAG";"25.08.2014";"FMST - Rapportering barnevern";"false";"false";"true";"false";"false";"false";"Fristrapportering fra kommunene: Kutt ut fristskjema, ta det i halvårsrapportering i stedet. Tidstyv for FM.";"true";"false";"true";"false";"";"false";"true";"true";"false";"";"";"";"false";"false";"true";"false";"false";"false";"false";"Kutt ut fristskjema, ta det i halvårsrapportering i stedet."
"975";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I SØR-TRØNDELAG";"25.08.2014";"FMST - Barnevern; Nestor og årsrapport";"false";"false";"true";"false";"false";"false";"Dobbeltregistrering i Nestor og årsrapport, samme tall må mates inn 2 ganger. Tidstyv for FM.";"true";"false";"true";"false";"";"false";"false";"false";"false";"";"";"";"false";"true";"true";"false";"false";"false";"false";"Endre registreringen for å unngå dobbeltarbeid."
"977";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I SØR-TRØNDELAG";"25.08.2014";"FMST - Klagesaksbehandling standpunktkarakterer grunnskole";"true";"false";"false";"true";"false";"false";"Skoleeier bør selv være klageinstans for klager på standpunktkarakterer, fordi det kan ansvarliggjøre skoleeier i større grad, og skaper bedre vurderingspraksis. Den eventuelle rettssikkerheten man «mister» ved at Fylkesmannen ikke klagebehandler saken, vil være minimal fordi avgjørelsen av klagebehandlingen ikke være avgjørende for inntak til VGS. FMST mottar i gjennomsnitt 80-90 klager hver vår og dette er svært ressurskrevende. Tidstyv for FM.";"false";"true";"false";"true";"";"false";"true";"false";"false";"";"3";"";"true";"true";"false";"false";"true";"false";"false";"Skoleeier selv bør være klageinstans, fordi det kan ansvarliggjøre skoleeier i større grad, og skaper bedre vurderingspraksis."
"978";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I SØR-TRØNDELAG";"25.08.2014";"FMST - Godkjenning av utenlandsk fagutdanning videregående opplæring";"false";"true";"false";"false";"false";"false";"Godkjenning av utenlandsk fagutdanning VGS – det bør opprettes et nasjonalt organ for godkjenning av slike oppgaver. Det at enkeltstående embeter behandler slike saker vil føre til forskjellsbehandling. Frivillig for FM å gjøre dette (ikke et obligatorisk embetsoppdrag), men stor pågang fra søkere. Tidstyv for FM.";"true";"false";"false";"true";"";"true";"false";"false";"true";"";"3";"";"false";"true";"false";"false";"true";"false";"false";"Det bør opprettes et nasjonalt organ for godkjenning av slike oppgaver."
"979";"Kunnskapsdepartementet";"UNIVERSITETET I AGDER";"25.08.2014";"Arkivlova med forskrifter";"true";"false";"false";"false";"false";"false";"I arkivmeldingen (Meld. St. 7 (2012-2013) Arkiv) står det at arkivloven med forskrifter bør revideres og oppdateres for å ta hensyn til den teknologiske utviklingen i arkivsektoren. Arkivloven med forskrifter styrer på mange områder arkivarbeidet i detalj, og vi opplever at arbeid av den grunn må prioriteres, selv om grunnlaget og hensikten med bestemmelsene er endret pga den teknologiske utviklingen. ";"true";"true";"true";"true";"";"true";"false";"true";"false";"";"";"";"true";"true";"false";"false";"false";"false";"false";"Vi er opptatt av å bruke mest tid på de viktigste oppgavene, men opplever forholdsvis ofte at et lovverk som ikke er oppdatert hindrer oss i dette. Et eksempel: lovverket sier at alle saker, også de som er åpne, må avsluttes når et arkiv skal avsluttes. Dette gir mening i et papirarkiv, men det er vanskeligere å se hensikten i et elektronisk arkiv. Vi mener attpåtil at meningsbærende informasjon blir borte ved å avslutte arkivet slik lovverket beskriver."
"980";"Finansdepartementet";"Statistisk Sentralbyrå";"25.08.2014";"Endringer i regler for utlån av data til forskning";"true";"true";"false";"false";"false";"false";"En av SSBs oppgaver er å tilgjengeliggjøre den offisielle statistikkens datagrunnlag til forskning, jf. statistikkloven 3-1. Intern organisering i SSB er endret fra 1.1.2013 for å øke effektiviteten, og å redusere saksbehandlingstid og kostnader. \r\nSSB har etablert retningslinjer for utlån av mikrodata til forskere. Retningslinjene er nærmere beskrevet på www.ssb.no/mikrodata. Etter dagens praksis må forskere, som ønsker tilgang til taushetsbelagte opplysninger som SSB har samlet inn til statistikkformål fra andre forvaltningsorganer (registereier), søke registereier om dispensasjon fra taushetsplikt ihht forvaltningsloven § 13d. \r\nDe fleste forskere, som henvender seg til SSB har behov for koblede data fra ulike kilder, noe som medfører at forskeren må søke dispensasjon fra taushetsplikt hos flere registereiere. ";"true";"true";"true";"false";"Disse tre punktene gjelder både for kundene (forskere), eksterne registereiere og for SSB";"true";"true";"false";"false";"";"";"";"true";"true";"false";"false";"true";"false";"false";"For å kunne gi forskere raskere tilgang til data, ønsker SSB å endre dagens praksis knyttet til dispensasjoner. \r\n\r\nPraksisendringen innebærer at SSB på selvstendig grunnlag foretar en interesseavveining med hensyn til konsekvensene av bruken av dataene til forskningsformål. Videre vil SSB, som i dag, stille de vilkår for bruken som anses som nødvendige. Dersom forskningen vil kunne medføre uforholdsmessig ulempe for de registrerte, vil forespørselen om utlån avvises. \r\n\r\nSaken er oversendt Justisdepartementets lovavdeling fra Finansdepartementet, jf. brev fra Finansdepartementet 5. desember 2013. "
"981";"Kunnskapsdepartementet";"UNIVERSITETET I AGDER";"25.08.2014";"Integrasjon lønnssystem og økonomisystem";"false";"false";"false";"false";"true";"false";"De aller fleste institusjoner i UH-sektoren har pr idag et lønns- og pesonaldatasystem (SAP) som ikke er integrert med økonomisystemet (Agresso).";"true";"true";"false";"true";"I tillegg er den en sikkerhetsrisiko knyttet til at det kan bli feil i data i frobindelse med manuelle overføringer/oppgaver.";"false";"false";"false";"false";"";"3";"Det brukes hver uke tid på innlesning av filer fra lønnssystemet til økonomisystemet samt hver måned på avstemminger.";"false";"false";"false";"false";"false";"true";"false";"Sørge for integrasjon mellom disse systemene slik at dataene kan overføres automatisk."
"982";"Kulturdepartementet";"Kirkerådet";"25.08.2014";"Agder og Telemark - Rammeavtale om betalings- og kontoholdstjenester";"false";"true";"false";"false";"false";"false";"Ref vårt brev til KUD av 08.05.2014 (vår ref: 12/166-5 , deres ref: 14/252-)\r\n\r\nSom det fremgår av vårt brev av 08.05.2014 oppleves det svært lite rasjonelt at hver enkelt virksomhet skal avholde \"minikonkurranse\" for ny avtale om banktjenester. Våre kostnader vedr. banktjenester utgjorde i 2012 kr 2 808, og i 2013 kr 3 060. Dette gjelder betalinger, kontohold mv får våre driftskonti i DnB.\r\nDet brukes mye ressurser i de ulike virksomhetene, og det generer arbeid/ressursbruk hos de banker som skal gi tilsvar på \"minikonkurransen\".\r\nStaten inngår rammeavtaler der renter ol. er avtalt. For virksomhetene er det kun disse mindre brukerbaserte kostnadene som er påvirkbare.\r\nForslag:  La staten fremforhandle rammeavtale med et antall banker, og la de enkelte virksomheter selv velge fritt blant disse.";"false";"true";"false";"false";"";"false";"true";"false";"false";"";"1";"Man må settes seg inn i system/rutine for å avholde \"minikonkurranse\".\r\nEnkelte tilbydere vil komme å presentere seg.\r\nTilbud skal utformes i henhold til rutin for \"miniknkurranse\"\r\nInnkomne tilbud skal evalueres.\r\nSvar skal sendes til tilbyderne, DFØ og departementet.";"true";"false";"false";"false";"false";"false";"false";"La virksomhetene fritt velge leverandør blant de staten har inngått rammeavtale med, såfremt årlige kostnader utgjør mindre enn kr 100 000"
"983";"Kunnskapsdepartementet";"UNIVERSITETET I AGDER";"25.08.2014";"Overføring av feriepenger mellom statlige etater";"true";"false";"false";"false";"false";"false";"Ved tilsetting i annen statlig virksomhet har man krav på å få opptjent ferie overført. Dette skaper merarbeid både hos tidligere og ny arbeidsgiver.";"false";"true";"false";"true";"";"false";"false";"false";"true";"";"2";"Vanskelig å anslå. Noen saker tar mye tid, særlig når informasjon fra tidligere arbeidsgiver kommer sent. ";"true";"true";"false";"false";"false";"false";"false";"Denne ordningen bør vurderes avviklet slik at rutinen blir lik som ved overgang fra/til privat virksomhet."
