tailid;intcode;phone;phonecomment;type
37744;+47;23 30 12 00;;Telefon
37745;+47;23 30 12 00;;Telefon
37851;+47;55 55 33 33;;Telefon
37853;+47;55 55 33 33;;Telefon
37854;+47;55 55 33 33;;Telefon
37863;+47;815 48 222;;Telefon
37865;+47;815 48 222;;Telefon
37882;+47;22 40 00 00;;Telefon
37924;+47;466 19  160;;Telefon
37942;+47;466 17 150;;Telefon
37962;+47;55 55 33 33;;Telefon
37962;+47;94 97 62 01;rekruttering/omstilling;Telefon
38004;+47;78 43 46 93;;Telefon
38006;+47;53 41 12 12;;Telefon
38009;+47;32 22 65 00;;Telefon
38023;+47;51 83 29 00;;Telefon
38042;+47;07847;sentralbord;Telefon
38042;+47;33 03 48 00;;Telefon
38068;+47;75 56 63 70;;Telefon
38104;+47;70 07 50 00;;Telefon
38104;+47;70 07 51 97;;Telefon
38122;+47;71 26 30 00;;Telefon
38145;+47;23 47 39 00;sosial- og boligkontor;Telefon
38145;+47;55 55 33 33;;Telefon
38202;+47;815 44 055;;Telefon
38282;+47;400 33 544;pressevakt;Telefon
38282;+47;61 31 80 00;;Telefon
38283;+47;78 99 57 90;;Telefon
38322;+47;22 33 11 60;;Telefon
38322;+47;90 55 46 06;;Telefon
38342;+47;73 59 21 45;;Telefon
38362;+47;(+249) 187 188 100;;Telefon
38362;+47;23 95 21 00;;Telefon
38382;+47;66 10 87 70;;Telefon
38422;+47;23 17 42 00;;Telefon
38442;+47;73 59 62 40;;Telefon
38443;+47;73 59 28 00;;Telefon
38522;+47;22 00 25 00;;Telefon
38542;+47;95 95 15 17;;Telefon
38562;+47;24 16 88 00;;Telefon
38602;+47;95 19 68 00;;Telefon
38602;+47;95 19 68 01;;Telefon
38643;+47;815 48 222;;Telefon
38682;+47;62 53 90 00;;Telefon
38683;+47;62 53 90 00;;Telefon
38702;+47;79 02 43 00;;Telefon
38722;+47;815 48 222;;Telefon
38762;+47;466 17 300;;Telefon
38762;+47;466 17 410;vakttelefon for fosteforeldre;Telefon
38782;+47;55 55 33 33;;Telefon
38882;+47;64 84 86 00;;Telefon
38902;+47;69 21 58 30;;Telefon
38903;+47;73 55 11 42;;Telefon
38922;+47;21 01 47 00;;Telefon
38942;+47;73 87 68 00;;Telefon
38943;+47;51 85 62 50;;Telefon
38944;+47;55 21 84 00;;Telefon
38962;+47;69 36 98 00;;Telefon
38963;+47;64 84 20 00;;Telefon
38964;+47;67 57 60 00;;Telefon
38965;+47;33 34 44 00;;Telefon
38966;+47;38 13 63 80;;Telefon
38967;+47;51 68 40 00;;Telefon
38982;+47;07847;;Telefon
39002;+47;77 66 57 50;;Telefon
39022;+47;71 68 98 00;;Telefon
39042;+47;55 57 25 87;;Telefon
39042;+47;815 20 077;;Telefon
39062;+47;75 51 75 00;;Telefon
39102;+47;22 54 13 40;;Telefon
39122;+47;08700;;Telefon
39142;+47;55 55 33 33;;Telefon
39162;+47;55 55 33 33;;Telefon
39182;+47;32 08 50 00;;Telefon
39183;+47;09975;;Telefon
39222;+44;20 8451 7850;;Telefon
39223;+49;33 22 23 14 0;;Telefon
39224;+46;8 411 40 64;;Telefon
39362;+47;23 00 57 00;;Telefon
39383;+47;51 42 98 00;;Telefon
39403;+47;70 24 65 00;;Telefon
39404;+47;61 29 90 99;;Telefon
39422;+47;52 75 70 00;;Telefon
39442;+47;70 16 20 00;;Telefon
39462;+47;62 56 30 00;Sentralbord;Telefon
39462;+47;62 56 30 10;;Telefon
39482;+47;55 55 33 33;;Telefon
39502;+47;22 05 77 07;;Telefon
39542;+47;22 40 00 00;;Telefon
39543;+47;22 40 00 00;;Telefon
39562;+47;02030;;Telefon
39562;+47;915 02030;fra utlandet;Telefon
39642;+47;800 57 000;;Grønt nummer
39662;+47;02030;;Telefon
39662;+47;915 02030;fra utlandet;Telefon
39682;+47;55 20 74 50;;Telefon
39683;+47;23 10 40 90;;Telefon
39702;+47;55 55 33 33;;Telefon
39784;+47;21 07 37 00;;Telefon
39842;+47;21 04 34 35;;Telefon
39862;+47;21 06 92 30;;Telefon
39863;+47;33 51 22 80;;Telefon
39863;+47;815 70 030;;Telefon
39864;+47;33 51 22 50;;Telefon
39865;+47;69 01 11 10;;Telefon
39866;+47;33 51 23 00;;Telefon
39867;+47;70 32 13 40;;Telefon
39868;+47;52 04 75 50;;Telefon
39869;+47;75 42 78 40;;Telefon
39882;+47;23 46 36 47;;Telefon
39902;+47;22 51 63 92;;Telefon
39922;+47;800 80 000;;Telefon
39968;+47;466 16 830;;Telefon
39982;+47;03495;;Telefon
40002;+47;03495;;Telefon
40004;+47;03495;;Telefon
40005;+47;03495;;Telefon
40006;+47;03495;;Telefon
40007;+47;03495;;Telefon
40022;+47;03495;;Telefon
40023;+47;03495;;Telefon
40024;+47;03495;;Telefon
40025;+47;03495;;Telefon
40026;+47;03495;;Telefon
40027;+47;03495;;Telefon
40028;+47;03495;;Telefon
40029;+47;03495;;Telefon
40030;+47;03495;;Telefon
40031;+47;975 75 724;;Telefon
40034;+47;03495;;Telefon
40035;+47;03495;;Telefon
40036;+47;03495;;Telefon
40042;+47;24 16 88 00;;Telefon
40043;+47;24 16 88 00;;Telefon
40044;+47;24 16 88 00;;Telefon
40045;+47;24 16 88 00;;Telefon
40046;+47;24 16 88 00;;Telefon
40062;+47;24 16 88 00;;Telefon
40102;+47;03012;infosenter;Telefon
40102;+47;73 88 43 00;regionkontor;Telefon
40103;+47;03 012;infotelefon;Telefon
40103;+47;73 88 43 00;regionkontor;Telefon
40104;+47;03012;infosenteret;Telefon
40104;+47;73 88 43 00;regionkontor;Telefon
40105;+47;03012;infosenteret;Telefon
40105;+47;73 88 43 00;regionkontor;Telefon
40106;+47;03012;infosenteret;Telefon
40106;+47;73 88 43 00;;Telefon
40108;+47;03012;infosenteret;Telefon
40108;+47;73 88 43 00;;Telefon
40109;+47;0 30 12;infosenteret;Telefon
40109;+47;77 62 55 00;;Telefon
40110;+47;0 30 12;infosenteret;Telefon
40110;+47;77 62 55 00;;Telefon
40111;+47;0 30 12;infosenteret;Telefon
40111;+47;00358 204 928 822;;Telefon
40112;+47;0 30 12;infosenteret;Telefon
40112;+47;77 62 55 00;;Telefon
40113;+47;0 30 12;infosenteret;Telefon
40113;+47;78 97 79 10;;Telefon
40122;+47;0 30 12;infosenteret;Telefon
40122;+47;78 92 97 70;;Telefon
40123;+47;0 30 12;infosenteret;Telefon
40123;+47;78 97 18 80;;Telefon
40124;+47;0 30 12;infosenteret;Telefon
40124;+47;77 62 55 00;;Telefon
40125;+47;0 30 12;Infosenteret;Telefon
40125;+47;38 12 00 12;;Telefon
40126;+47;0 30 12;Infosenteret;Telefon
40126;+47;38 12 00 12;;Telefon
40127;+47;0 30 12;Infosenteret;Telefon
40127;+47;38 12 00 12;;Telefon
40128;+47;0 30 12;Informasjonssenteret;Telefon
40128;+47;67 03 18 50;;Telefon
40129;+47;0 30 12;Informasjonssenteret;Telefon
40129;+47;55 57 37 00;;Telefon
40142;+47;0 30 12;Informasjonssenteret;Telefon
40142;+47;55 57 37 00;;Telefon
40143;+47;0 30 12;Informasjonssenteret;Telefon
40143;+47;55 57 37 00;;Telefon
40144;+47;0 30 12;Informasjonssenteret;Telefon
40144;+47;55 57 37 00;;Telefon
40145;+47;0 30 12;infosenteret;Telefon
40145;+47;69 36 22 00;regionkontor;Telefon
40146;+47;0 30 12;infosenteret;Telefon
40146;+47;69 36 22 00;;Telefon
40147;+47;0 30 12;infosenteret;Telefon
40147;+47;69 36 22 00;;Telefon
40148;+47;0 30 12;infosenteret;Telefon
40148;+47;69 36 22 00;;Telefon
40149;+47;0 30 12;infosenteret;Telefon
40149;+47;69 36 22 00;;Telefon
40150;+47;0 30 12;infosenteret;Telefon
40150;+47;69 36 22 00;;Telefon
40182;+47;22 07 70 00;;Telefon
40182;+47;800 80 000;;Telefon
40183;+47;22 07 70 00;;Telefon
40183;+47;800 80 000;;Telefon
40184;+47;22 07 70 00;;Telefon
40184;+47;800 80 000;;Telefon
40185;+47;22 07 70 00;;Telefon
40185;+47;800 80 000;;Telefon
40186;+47;22 07 70 00;;Telefon
40186;+47;800 80 000;;Telefon
40203;+47;22 07 70 00;fra utlandet;Telefon
40203;+47;800 80 000;;Telefon
40209;+47;22 07 70 00;fra utlandet;Telefon
40209;+47;800 800 00;;Telefon
40222;+47;22 45 10 00;;Telefon
40224;+47;22 07 70 00;fra utlandet;Telefon
40224;+47;800 80 000;;Telefon
40244;+47;22 07 70 00;fra utlandet;Telefon
40244;+47;800 80 000;;Telefon
40302;+47;22 07 70 00;fra utlandet;Telefon
40302;+47;800 80 000;;Telefon
40327;+47;22 07 70 00;fra utlandet;Telefon
40327;+47;800 80 000;;Telefon
40330;+47;22 07 70 00;fra utlandet;Telefon
40330;+47;800 80 000;;Telefon
40331;+47;22 07 70 00;fra utlandet;Telefon
40331;+47;800 80 000;;Telefon
40344;+47;22 07 70 00;fra utlandet;Telefon
40344;+47;800 80 000;;Telefon
40345;+47;22 07 70 00;fra utlandet;Telefon
40345;+47;800 80 000;;Telefon
40346;+47;22 07 70 00;fra utlandet;Telefon
40346;+47;800 80 000;;Telefon
40348;+47;22 07 70 00;fra utlandet;Telefon
40348;+47;800 80 000;;Telefon
40350;+47;22 07 70 00;fra utlandet;Telefon
40350;+47;800 80 000;;Telefon
40353;+47;22 07 70 00;fra utlandet;Telefon
40353;+47;800 80 000;;Telefon
40354;+47;22 07 70 00;fra utlandet;Telefon
40354;+47;800 80 000;;Telefon
40373;+47;22 07 70 00;fra utlandet;Telefon
40373;+47;800 80 000;;Telefon
40377;+47;22 07 70 00;fra utlandet;Telefon
40377;+47;800 80 000;;Telefon
40387;+47;22 07 70 00;fra utlandet;Telefon
40387;+47;800 80 000;;Telefon
40392;+47;22 07 70 00;fra utlandet;Telefon
40392;+47;800 80 000;;Telefon
40403;+47;22 07 70 00;fra utlandet;Telefon
40403;+47;800 80 000;;Telefon
40422;+47;815 33 370;;Telefon
40444;+47;22 07 70 00;fra utlandet;Telefon
40444;+47;800 80 000;;Telefon
40445;+47;22 07 70 00;fra utlandet;Telefon
40445;+47;800 80 000;;Telefon
40468;+47;22 07 70 00;fra utlandet;Telefon
40468;+47;800 80 000;;Telefon
40482;+47;78 46 87 00;;Telefon
40483;+47;414 55 155;reintelling;Telefon
40483;+47;414 69 722;pramming;Telefon
40483;+47;78 48 46 00;;Telefon
40484;+47;77 85 09 40;;Telefon
40485;+47;75 60 02 60;;Telefon
40486;+47;74 13 80 50;;Telefon
40487;+47;72 40 92 10;;Telefon
40502;+47;64 84 84 84;sentralbord;Telefon
40522;+47;51 58 07 76;;Telefon
40523;+47;55 51 68 01;;Telefon
40526;+47;64 84 84 84;;Telefon
40527;+47;77 60 06 77;;Telefon
40542;+47;22 07 70 00;fra utlandet;Telefon
40542;+47;800 80 000;;Telefon
40543;+47;79 02 36 70;;Telefon
40562;+47;815 55 045;;Telefon
40563;+47;400 07 997;;Telefon
40564;+47;400 07 997;;Telefon
40565;+47;400 07 997;;Telefon
40566;+47;400 07 997;;Telefon
40567;+47;400 07 997;;Telefon
40582;+47;400 07 997;;Telefon
40583;+47;400 07 997;;Telefon
40622;+47;77 64 91 90;;Telefon
40642;+47;815 48 222;;Telefon
40643;+47;815 48 222;;Telefon
40644;+47;815 48 222;;Telefon
40662;+47;815 48 222;;Telefon
40663;+47;815 48 222;;Telefon
40682;+47;815 33 533;;Telefon
40702;+47;75 42 64 04;;Telefon
40703;+47;75 42 64 04;;Telefon
40704;+47;69 01 02 28;;Telefon
40705;+47;75 42 64 04;;Telefon
40706;+47;21 06 84 00;;Telefon
40722;+47;22 70 03 00;;Telefon
40742;+47;23 32 10 00;;Telefon
40762;+47;02800;;Telefon
40762;+47;78 98 29 00;;Telefon
40782;+47;02800;;Telefon
40782;+47;74 21 20 00;;Telefon
40822;+291;1 12 21 48;;Telefon
40822;+47;23 95 22 00;;Telefon
40882;+961;1 960 000;;Telefon
40882;+47;23 95 35 00;;Telefon
40883;+421;2 5910 0100;;Telefon
40902;+47;22 96 30 00;;Telefon
40922;+47;(+7 7172) 55 11 00;;Telefon
40922;+47;23 95 36 00;;Telefon
40942;+47;73 56 70 00;domstoladministrasjonen;Telefon
41002;+47;67 03 18 70;;Telefon
41022;+47;71 26 68 00;;Telefon
41062;+47;51 51 70 00;alarm;Telefon
41062;+47;51 64 60 00;;Telefon
41163;+47;55 55 33 33;;Telefon
41182;+47;55 55 33 33;;Telefon
41184;+47;55 55 33 33;;Telefon
41185;+47;55 55 33 33;;Telefon
41186;+47;55 55 33 33;;Telefon
41187;+47;55 55 33 33;;Telefon
41202;+47;07766;;Telefon
41222;+47;51 50 89 10;sosial;Telefon
41222;+47;55 55 33 33;;Telefon
41223;+47;55 55 33 33;;Telefon
41225;+47;55 55 33 33;;Telefon
41227;+47;55 55 33 33;;Telefon
41228;+47;55 55 33 33;;Telefon
41242;+47;35 00 35 00;;Telefon
41243;+47;32 80 30 00;;Telefon
41262;+47;02 180;sosial- og boligkontor;Telefon
41262;+47;55 55 33 33;;Telefon
41273;+47;02180;sosial- og boligkontor;Telefon
41273;+47;55 55 33 33;;Telefon
41283;+47;55 55 33 33;;Telefon
41322;+47;52 74 50 00;beredskapstelefon;Telefon
41323;+47;52 74 50 00;beredskapstelefon;Telefon
41323;+47;52 74 54 00;;Telefon
41324;+47;52 74 50 00;beredskapstelefon;Telefon
41324;+47;52 74 54 80;;Telefon
41325;+47;52 74 54 60;;Telefon
41326;+47;52 74 50 00;beredskapstelefon;Telefon
41326;+47;52 74 55 00;;Telefon
41327;+47;52 74 50 00;beredskapstelefon;Telefon
41327;+47;52 74 55 80;;Telefon
41328;+47;52 74 50 00;beredskapstelefon;Telefon
41328;+47;52 74 55 60;;Telefon
41329;+47;52 74 50 00;beredskapstelefon;Telefon
41329;+47;52 74 54 40;;Telefon
41330;+47;52 74 50 00;beredskapstelefon;Telefon
41330;+47;52 74 55 40;;Telefon
41331;+47;52 74 50 00;beredskapstelefon;Telefon
41331;+47;52 74 54 70;;Telefon
41342;+47;52 74 50 00;beredskapstelefon;Telefon
41343;+47;52 74 50 00;beredskapstelefon;Telefon
41343;+47;52 74 55 30;;Telefon
41344;+47;52 74 50 00;beredskapstelefon;Telefon
41344;+47;52 74 54 90;;Telefon
41345;+47;52 74 50 00;beredskapstelefon;Telefon
41345;+47;52 74 54 93;;Telefon
41346;+47;52 74 50 00;beredskapstelefon;Telefon
41346;+47;52 74 54 20;;Telefon
41347;+47;52 74 50 00;beredskapstelefon;Telefon
41347;+47;52 74 54 85;;Telefon
41348;+47;52 74 50 00;beredskapstelefon;Telefon
41348;+47;52 74 55 10;;Telefon
41349;+47;52 74 50 00;beredskapstelefon;Telefon
41349;+47;52 74 54 54;;Telefon
41350;+47;52 74 50 00;beredskapstelefon;Telefon
41350;+47;52 74 55 20;;Telefon
41351;+47;52 74 50 00;beredskapstelefon;Telefon
41351;+47;52 74 54 50;;Telefon
41352;+47;52 74 50 00;beredskapstelefon;Telefon
41352;+47;52 74 54 30;;Telefon
41362;+47;62 02 40 00;;Telefon
41402;+47;55 55 33 33;;Telefon
41422;+47;55 55 33 33;;Telefon
41462;+47;75 53 90 00;;Telefon
41482;+47;67 50 40 69;;Telefon
41502;+47;71 66 90 00;;Telefon
41503;+47;78 93 20 00;;Telefon
41522;+47;08700;;Telefon
41562;+47;52 74 30 00;;Telefon
41582;+47;32 09 21 00;;Telefon
41602;+47;78 48 71 00;;Telefon
41602;+47;78 48 71 30;;Telefon
41622;+47;02030;;Telefon
41622;+47;915 02030;fra utlandet;Telefon
41642;+47;70 11 87 00;;Telefon
41662;+47;62 33 50 00;;Telefon
41662;+47;62 33 50 05;;Telefon
41702;+47;21 06 85 10;;Telefon
41722;+47;76 09 80 00;;Telefon
41762;+47;55 55 33 33;;Telefon
41782;+47;466 16 640;vakttelefon;Telefon
41782;+47;466 16 800;;Telefon
41802;+47;466 17 800;;Telefon
41803;+47;466 19 000;;Telefon
41803;+47;466 19 932;vakttelefon for kommunale fosterhjem;Telefon
41842;+47;23 95 32 00;;Telefon
41842;+381;38 232 111 00;;Telefon
41862;+47;03495;;Telefon
41882;+47;23 08 86 60;;Telefon
41902;+47;23 12 46 00;;Telefon
41922;+47;23 14 19 00;;Telefon
41942;+47;22 06 69 00;;Telefon
41943;+47;02770;sentralbord;Telefon
41943;+47;22 76 55 00;;Telefon
41945;+47;22 02 98 00;;Telefon
41946;+47;22 45 15 00;;Telefon
41947;+47;23 22 50 00;;Telefon
41948;+47;22 02 89 00;;Telefon
41949;+47;24 07 44 00;;Telefon
41950;+47;22 16 82 00;;Telefon
41982;+47;22 12 24 60;;Telefon
41984;+47;23 17 65 00;;Telefon
41985;+47;22 08 79 50;;Telefon
41986;+47;22 16 83 70;;Telefon
42022;+47;21 07 46 00;;Telefon
42042;+47;02180;;Telefon
42042;+47;23 46 20 00;;Telefon
42062;+47;57 69 55 95;;Telefon
42062;+47;57 69 80 25;;Telefon
42082;+47;07800;;Telefon
42083;+47;07800;;Telefon
42102;+47;22 54 70 90;;Telefon
42103;+47;116 111;;Grønt nummer
42103;+47;95 41 17 55;(frå utlandet;Telefon
42122;+47;47 93 80 00;;Telefon
42124;+47;48 16 82 80;;Telefon
42162;+47;02800;;Telefon
42162;+47;77 18 67 20;;Telefon
42182;+47;73 55 98 94;;Telefon
42222;+47;800 30 196;;Grønt nummer
42242;+47;815 70 070;;Telefon
42262;+47;800 80 000;;Telefon
42282;+47;07766;;Telefon
42282;+47;Fra utlandet +47 91507766;F;Telefon
42285;+47;02770;;Telefon
42286;+47;113;;Telefon
42286;+47;79 02 42 00;;Telefon
42287;+47;07766;;Telefon
42287;+47;77 75 40 00;;Telefon
42302;+47;69 86 00 00;;Telefon
42322;+47;800 80 000;;Telefon
42342;+47;55 95 70 00;;Telefon
42362;+47;37 01 44 44;;Telefon
42382;+47;74 09 80 00;;Telefon
42383;+47;32 72 58 50;;Telefon
42384;+47;38 32 73 70;;Telefon
42402;+47;38 07 43 00;;Telefon
42403;+47;78 46 45 50;;Telefon
42404;+47;35 02 14 00;;Telefon
42443;+47;78 92 74 16;;Telefon
42444;+47;35 00 28 00;;Telefon
42445;+47;35 00 51 00;;Telefon
42446;+47;38 17 48 00;;Telefon
42447;+47;78 48 38 00;;Telefon
42448;+47;35 98 60 66;;Telefon
42449;+47;06 200;;Telefon
42450;+47;06 200;;Telefon
42464;+47;06 200;;Telefon
42465;+47;06 200;;Telefon
42466;+47;74 09 86 00;;Telefon
42467;+47;06 200;;Telefon
42467;+47;62 48 30 80;;Telefon
42483;+47;56 32 66 00;;Telefon
42484;+47;75 11 24 00;;Telefon
42485;+47;05253;;Telefon
42485;+47;53 46 64 00;;Telefon
42486;+47;05253;;Telefon
42486;+47;52 73 21 00;;Telefon
42487;+47;05253;;Telefon
42487;+47;52 73 43 00;;Telefon
42488;+47;05253;;Telefon
42488;+47;53 49 42 10;;Telefon
42489;+47;51 51 21 65;;Telefon
42490;+47;0 51 51;;Telefon
42490;+47;51 74 07 49;;Telefon
42502;+47;0 51 51;;Telefon
42502;+47;51 91 00 69;;Telefon
42542;+47;70 27 38 70;;Telefon
42571;+47;70 10 67 60;;Telefon
42572;+47;70 05 85 60;;Telefon
42573;+47;51 51 53 08;;Telefon
42582;+47;63 94 12 00;;Telefon
42603;+47;800 800 40;;Grønt nummer
42622;+47;71 12 32 90;;Telefon
42624;+47;73 86 54 00;;Telefon
42625;+47;63 89 40 00;;Telefon
42626;+47;71 12 29 00;;Telefon
42629;+47;75 42 40 00;;Telefon
42642;+47;75 42 49 00;;Telefon
42643;+47;75 42 49 52;;Telefon
42644;+47;33 34 51 00;;Telefon
42646;+47;76 96 86 00;;Telefon
42647;+47;72 82 98 00;;Telefon
42648;+47;67 50 20 00;;Telefon
42648;+47;67 50 20 96;;Telefon
42649;+47;67 81 43 30;;Telefon
42650;+47;77 62 77 00;;Telefon
42651;+47;75 06 06 60;(Brønnøysund;Telefon
42651;+47;75 06 54 60;;Telefon
42652;+47;32 11 65 00;;Telefon
42653;+47;75 50 17 00;;Telefon
42654;+47;0 51 51;;Telefon
42654;+47;51 97 40 00;;Telefon
42657;+47;32 86 18 00;;Telefon
42659;+47;69 86 94 00;;Telefon
42660;+47;69 86 90 00;;Telefon
42661;+47;69 86 59 00;;Telefon
42662;+47;69 86 97 00;;Telefon
42662;+47;69 86 97 95;;Telefon
42663;+47;33 11 86 00;;Telefon
42663;+47;33 48 89 00;;Telefon
42682;+47;73 86 40 00;;Telefon
42684;+47;56 53 38 30;;Telefon
42704;+47;75 12 52 90;;Telefon
42705;+47;05300;;Telefon
42705;+47;55 97 80 00;;Telefon
42707;+47;99 32 40 00;;Telefon
42708;+47;73 85 26 20;;Telefon
42709;+47;72 47 07 70;;Telefon
42710;+47;73 86 44 00;;Telefon
42722;+47;57 83 92 07;;Telefon
42742;+47;982 44 009;;Telefon
42762;+47;73 59 51 10;;Telefon
42782;+47;70 18 80 90;;Telefon
42802;+47;23 42 82 00;;Telefon
42803;+47;23 42 86 50;;Telefon
42823;+47;38 17 69 30;;Telefon
42823;+47;91 15 48 71;døgnvakttelefon;Telefon
42842;+47;55 33 84 00;;Telefon
42862;+47;02800;;Telefon
42862;+47;62 53 90 00;;Telefon
42863;+47;62 53 90 00;;Telefon
42882;+47;63 85 25 90;;Telefon
42902;+47;69 28 92 34;;Telefon
42902;+47;69 28 92 35;;Telefon
42922;+47;57 73 33 33;;Telefon
42923;+47;57 63 18 40;skranke;Telefon
42923;+47;57 63 18 41;kontor;Telefon
42924;+47;57 79 63 00;;Telefon
42925;+47;57 83 49 70;kontor;Telefon
42925;+47;57 83 49 76;skranke;Telefon
42926;+47;57 72 19 10;;Telefon
42927;+47;57 88 39 90;;Telefon
42928;+47;57 78 42 00;;Telefon
42929;+47;57 87 98 16;;Telefon
42930;+47;57 78 95 40;;Telefon
42931;+47;57 71 15 90;;Telefon
42931;+47;57 71 15 91 / 92;;Telefon
42932;+47;57 72 61 47;;Telefon
42932;+47;57 72 61 48;;Telefon
42933;+47;57 64 13 40;;Telefon
42934;+47;57 81 63 11;;Telefon
42935;+47;57 85 67 00;;Telefon
42942;+47;57 78 62 66;;Telefon
42943;+47;57 87 48 80;;Telefon
42943;+47;57 87 48 82;biblioteksjef;Telefon
42944;+47;57 66 53 73;;Telefon
42944;+47;57 66 54 55;;Telefon
42962;+47;23 15 94 60;;Telefon
43002;+47;62 36 26 00;;Telefon
43042;+47;23 42 86 50;;Telefon
43062;+47;32 21 97 00;;Telefon
43082;+47;22 45 66 00;;Telefon
43102;+47;800 40 008;;Grønt nummer
43122;+47;466 16 660;;Telefon
43123;+47;466 17 160;;Telefon
43142;+47;78 98 95 55/905 98 212;;Telefon
43142;+47;815 20 077;;Telefon
43143;+47;78 98 95 57/924 38 667;;Telefon
43143;+47;815 20 077;;Telefon
43144;+47;78 98 95 22/948 32 146;;Telefon
43144;+47;815 20 077;;Telefon
43145;+47;78 98 95 60/950 56 659;;Telefon
43145;+47;815 20 077;;Telefon
43146;+47;23 10 35 50;;Telefon
43162;+47;03 012;informasjonssenter;Telefon
43162;+47;51 86 86 91/51 86 86 92;;Telefon
43163;+47;03 012;informasjonssenter;Telefon
43163;+47;23 28 73 50;;Telefon
43164;+47;03 012;informasjonssenteret;Telefon
43164;+47;64 82 12 12;;Telefon
43165;+47;03 012;infosenter;Telefon
43165;+47;22 04 75 00;;Telefon
43166;+47;03 012;infosenter;Telefon
43166;+47;22 86 03 00;;Telefon
43167;+47;815 70 050;;Telefon
43222;+47;71 12 17 10;;Telefon
43223;+47;71 12 16 30;;Telefon
43224;+47;70 16 72 00;;Telefon
43225;+47;70 05 85 70;;Telefon
43227;+47;73 86 44 00;;Telefon
43228;+47;73 86 41 50;;Telefon
43230;+47;74 21 58 50;;Telefon
43242;+47;78 46 95 50;;Telefon
43262;+47;77 01 59 70;;Telefon
43263;+47;77 75 47 00;;Telefon
43264;+47;77 75 48 30;;Telefon
43265;+47;75 42 58 80;;Telefon
43266;+47;75 53 40 00;;Telefon
43303;+47;57 62 75 00;;Telefon
43322;+47;57 86 43 30;;Telefon
43323;+47;57 83 91 75;poliklinikken;Telefon
43324;+47;77 01 59 00;;Telefon
43325;+47;77 75 47 00;;Telefon
43326;+47;77 75 46 00;;Telefon
43327;+47;75 12 52 70;;Telefon
43342;+972;2 234 5050;;Telefon
43362;+47;02 800;;Telefon
43362;+47;69 81 52 00;;Telefon
43382;+47;22 44 40 50;;Telefon
43382;+47;930 58 070;Mobil;Telefon
43383;+47;51 52 03 60;;Telefon
43383;+47;951 01 804 / 915 25 011;Mobil;Telefon
43402;+47;69 86 41 00;;Telefon
43403;+47;69 30 71 00;;Telefon
43404;+47;69 86 56 00;;Telefon
43405;+47;69 20 86 00;;Telefon
43422;+47;69 86 98 00;;Telefon
43423;+47;33 37 52 00;;Telefon
43424;+47;33 35 40 00;;Telefon
43425;+47;33 15 62 00;;Telefon
43426;+47;33 09 85 00;;Telefon
43427;+47;06200;;Telefon
43428;+47;06200;;Telefon
43429;+47;06200;;Telefon
43430;+47;06200;;Telefon
43431;+47;06200;;Telefon
43444;+47;06200;;Telefon
43446;+47;06200;;Telefon
43447;+47;06200;;Telefon
43448;+47;06200;;Telefon
43462;+47;38 17 74 00;;Telefon
43463;+47;38 17 74 00;;Telefon
43464;+47;38 27 18 50;;Telefon
43465;+47;38 19 65 00;;Telefon
43466;+47;38 32 73 85;;Telefon
43482;+47;32 86 15 00;;Telefon
43482;+47;67 50 21 00;;Telefon
43483;+47;32 86 15 00;;Telefon
43483;+47;67 52 36 00/36 40;;Telefon
43484;+47;32 86 15 00;;Telefon
43485;+47;32 72 58 50;;Telefon
43502;+47;57 86 43 50;;Telefon
43503;+47;57 62 75 00;;Telefon
43504;+47;05300;;Telefon
43504;+47;56 31 30 00;;Telefon
43505;+47;56 34 33 00;;Telefon
43506;+47;55 30 13 00;;Telefon
43507;+47;55 97 80 00;;Telefon
43508;+47;55 97 74 00;;Telefon
43509;+47;53 49 12 20;;Telefon
43510;+47;52 73 28 00;;Telefon
43511;+47;51 51 25 00;;Telefon
43512;+47;05151;;Telefon
43512;+47;51 51 80 00;;Telefon
43513;+47;0551;;Telefon
43514;+47;51 51 54 69;;Telefon
43515;+47;05151;;Telefon
43516;+47;05151;;Telefon
43522;+47;63 94 16 00;;Telefon
43523;+47;64 85 20 50;;Telefon
43542;+47;75 42 51 00;;Telefon
43543;+47;75 50 18 00;;Telefon
43544;+47;75 06 06 60;;Telefon
43545;+47;75 06 54 50;;Telefon
43562;+47;78 42 14 70;;Telefon
43563;+47;78 97 31 00;;Telefon
43565;+47;77 75 57 01;;Telefon
43567;+47;35 00 35 00;;Telefon
43567;+47;35 02 14 20;;Telefon
43568;+47;35 00 28 59;;Telefon
43569;+47;35 00 35 24;;Telefon
43570;+47;35 98 61 00;;Telefon
43606;+47;38 39 58 80;;Telefon
43652;+47;55 55 33 33;;Telefon
43662;+47;53 04 00 00;;Telefon
43663;+47;52 04 83 28;;Telefon
43663;+47;55 55 33 33;;Telefon
43664;+47;55 55 33 33;;Telefon
43665;+47;55 55 33 33;;Telefon
43682;+47;22 92 51 30;;Telefon
43702;+47;61 36 62 50;;Telefon
43722;+47;22 03 50 50;;Telefon
43723;+47;22 70 00 25;;Telefon
43724;+47;22 33 21 15;;Telefon
43742;+47;03495;;Telefon
43743;+47;03495;;Telefon
43743;+47;800 30 179;;Telefon
43762;+47;22 06 88 00;;Telefon
43782;+47;31 02 90 40;;Telefon
43783;+47;21 06 88 21;;Telefon
43784;+47;23 97 61 23;;Telefon
43785;+47;52 04 94 20;;Telefon
